series,timestamp,value,label
11A,2024-10-01T00:00:15Z,14.31,
11A,2024-10-01T00:01:00Z,14.48,
11A,2024-10-01T00:01:45Z,13.829999999999998,
11A,2024-10-01T00:02:30Z,14.96,
11A,2024-10-01T00:03:15Z,14.97,
11A,2024-10-01T00:04:00Z,15.39,
11A,2024-10-01T00:04:45Z,14.92,
11A,2024-10-01T00:05:30Z,15.4,
11A,2024-10-01T00:06:15Z,18.22,
11A,2024-10-01T00:07:00Z,18.009999999999998,
11A,2024-10-01T00:07:45Z,18.02,
11A,2024-10-01T00:08:30Z,18.23,
11A,2024-10-01T00:09:15Z,18.05,
11A,2024-10-01T00:10:00Z,18.06,
11A,2024-10-01T00:12:15Z,18.12,
11A,2024-10-01T00:13:00Z,15.260000000000002,
11A,2024-10-01T00:13:45Z,15.04,
11A,2024-10-01T00:14:30Z,15.509999999999998,
11A,2024-10-01T00:15:15Z,15.45,
11A,2024-10-01T00:17:30Z,15.39,
11A,2024-10-01T00:18:15Z,14.88,
11A,2024-10-01T00:19:00Z,14.88,
11A,2024-10-01T00:19:45Z,14.87,
11A,2024-10-01T00:20:30Z,15.12,
11A,2024-10-01T00:21:15Z,15.62,
11A,2024-10-01T00:22:00Z,15.420000000000002,
11A,2024-10-01T00:22:45Z,18.89,
11A,2024-10-01T00:23:30Z,18.51,
11A,2024-10-01T00:24:15Z,18.71,
11A,2024-10-01T00:25:00Z,18.62,
11A,2024-10-01T00:25:45Z,18.53,
11A,2024-10-01T00:26:30Z,18.48,
11A,2024-10-01T00:27:15Z,18.020000000000003,
11A,2024-10-01T00:28:00Z,18.05,
11A,2024-10-01T00:28:45Z,15.43,
11A,2024-10-01T00:29:31Z,15.16,
11A,2024-10-01T00:31:45Z,13.89,
11A,2024-10-01T00:32:30Z,13.9,
11A,2024-10-01T00:33:15Z,15.02,
11A,2024-10-01T00:34:00Z,15.04,
11A,2024-10-01T00:34:45Z,15.07,
11A,2024-10-01T00:35:30Z,14.96,
11A,2024-10-01T00:36:15Z,14.81,
11A,2024-10-01T00:37:00Z,15.32,
11A,2024-10-01T00:37:45Z,15.27,
11A,2024-10-01T00:38:30Z,19.11,
11A,2024-10-01T00:39:15Z,18.17,
11A,2024-10-01T00:40:00Z,18.73,
11A,2024-10-01T00:40:45Z,18.73,
11A,2024-10-01T00:41:30Z,18.83,
11A,2024-10-01T00:42:15Z,18.27,
11A,2024-10-01T00:43:00Z,18.8,
11A,2024-10-01T00:43:45Z,18.47,
11A,2024-10-01T00:44:30Z,18.52,
11A,2024-10-01T00:45:15Z,15.53,
11A,2024-10-01T00:46:00Z,15.61,
11A,2024-10-01T00:46:45Z,16.03,
11A,2024-10-01T00:49:00Z,14.84,
11A,2024-10-01T00:49:45Z,14.91,
11A,2024-10-01T00:50:30Z,15.400000000000002,
11A,2024-10-01T00:51:15Z,15.19,
11A,2024-10-01T00:52:00Z,15.46,
11A,2024-10-01T00:52:45Z,15.34,
11A,2024-10-01T00:53:30Z,15.94,
11A,2024-10-01T00:54:15Z,15.89,
11A,2024-10-01T00:55:00Z,18.47,
11A,2024-10-01T00:55:45Z,18.44,
11A,2024-10-01T00:56:30Z,18.46,
11A,2024-10-01T00:57:15Z,18.41,
11A,2024-10-01T00:58:00Z,18.46,
11A,2024-10-01T00:58:45Z,18.520000000000003,
11A,2024-10-01T00:59:30Z,18.12,
11A,2024-10-01T01:00:15Z,16.939999999999998,
11A,2024-10-01T01:01:00Z,14.05,
11A,2024-10-01T01:01:45Z,14.040000000000004,
11A,2024-10-01T01:02:30Z,14.54,
11A,2024-10-01T01:03:15Z,15.75,
11A,2024-10-01T01:04:00Z,15.29,
11A,2024-10-01T01:04:45Z,15.51,
11A,2024-10-01T01:05:30Z,15.61,
11A,2024-10-01T01:06:15Z,15.509999999999998,
11A,2024-10-01T01:07:00Z,15.080000000000002,
11A,2024-10-01T01:07:45Z,15.02,
11A,2024-10-01T01:08:30Z,15.03,
11A,2024-10-01T01:09:15Z,16.009999999999998,
11A,2024-10-01T01:10:00Z,15.579999999999998,
11A,2024-10-01T01:10:45Z,18.63,
11A,2024-10-01T01:11:30Z,18.54,
11A,2024-10-01T01:12:15Z,18.64,
11A,2024-10-01T01:13:00Z,18.67,
11A,2024-10-01T01:13:45Z,17.599999999999998,
11A,2024-10-01T01:14:30Z,17.63,
11A,2024-10-01T01:15:15Z,17.73,
11A,2024-10-01T01:16:00Z,17.47,
11A,2024-10-01T01:16:45Z,18.33,
11A,2024-10-01T01:17:30Z,15.34,
11A,2024-10-01T01:18:15Z,15.19,
11A,2024-10-01T01:19:00Z,15.2,
11A,2024-10-01T01:19:45Z,15.340000000000002,
11A,2024-10-01T01:20:30Z,15.23,
11A,2024-10-01T01:22:45Z,15.09,
11A,2024-10-01T01:23:30Z,15.16,
11A,2024-10-01T01:24:15Z,15.130000000000004,
11A,2024-10-01T01:25:00Z,15.66,
11A,2024-10-01T01:25:45Z,16.119999999999997,
11A,2024-10-01T01:26:30Z,16.73,
11A,2024-10-01T01:27:15Z,17.19,
11A,2024-10-01T01:28:00Z,17.07,
11A,2024-10-01T01:28:45Z,17.169999999999998,
11A,2024-10-01T01:29:30Z,18.06,
11A,2024-10-01T01:30:15Z,18.11,
11A,2024-10-01T01:31:00Z,18.1,
11A,2024-10-01T01:31:45Z,18.02,
11A,2024-10-01T01:32:30Z,18.43,
11A,2024-10-01T01:33:15Z,15.34,
11A,2024-10-01T01:34:00Z,15.3,
11A,2024-10-01T01:34:45Z,15.37,
11A,2024-10-01T01:35:30Z,15.44,
11A,2024-10-01T01:36:15Z,16.28,
11A,2024-10-01T01:37:00Z,15.89,
11A,2024-10-01T01:37:45Z,15.849999999999998,
