series,timestamp,value,label
11A,2024-02-27 01:25:30+00:00,15.82,
11A,2024-02-27 01:25:45+00:00,16.27,
11A,2024-02-27 01:26:00+00:00,16.12,
11A,2024-02-27 01:26:15+00:00,16.150000000000002,
11A,2024-02-27 01:26:30+00:00,15.45,
11A,2024-02-27 01:26:45+00:00,15.66,
11A,2024-02-27 01:27:00+00:00,15.61,
11A,2024-02-27 01:27:15+00:00,15.52,
11A,2024-02-27 01:27:30+00:00,15.5,
11A,2024-02-27 01:27:45+00:00,15.54,
11A,2024-02-27 01:28:00+00:00,15.5,
11A,2024-02-27 01:28:15+00:00,15.5,
11A,2024-02-27 01:28:30+00:00,15.45,
11A,2024-02-27 01:28:45+00:00,15.51,
11A,2024-02-27 01:29:00+00:00,15.48,
11A,2024-02-27 01:29:15+00:00,15.49,
11A,2024-02-27 01:29:30+00:00,15.49,
11A,2024-02-27 01:29:45+00:00,15.49,
11A,2024-02-27 01:30:00+00:00,15.03,
11A,2024-02-27 01:30:15+00:00,15.02,
11A,2024-02-27 01:30:30+00:00,14.96,
11A,2024-02-27 01:30:45+00:00,15.439999999999998,
11A,2024-02-27 01:31:00+00:00,15.41,
11A,2024-02-27 01:31:15+00:00,15.49,
11A,2024-02-27 01:31:30+00:00,15.67,
11A,2024-02-27 01:31:45+00:00,15.65,
11A,2024-02-27 01:32:00+00:00,18.72,
11A,2024-02-27 01:32:15+00:00,17.43,
11A,2024-02-27 01:32:30+00:00,17.32,
11A,2024-02-27 01:32:45+00:00,17.12,
11A,2024-02-27 01:33:00+00:00,17.18,
11A,2024-02-27 01:33:15+00:00,17.34,
11A,2024-02-27 01:33:30+00:00,17.58,
11A,2024-02-27 01:33:45+00:00,17.68,
11A,2024-02-27 01:34:00+00:00,18.26,
11A,2024-02-27 01:34:15+00:00,17.73,
11A,2024-02-27 01:34:30+00:00,17.709999999999997,
11A,2024-02-27 01:34:45+00:00,17.220000000000002,
11A,2024-02-27 01:35:00+00:00,17.490000000000002,
11A,2024-02-27 01:35:15+00:00,18.49,
11A,2024-02-27 01:35:30+00:00,18.37,
11A,2024-02-27 01:35:45+00:00,18.39,
11A,2024-02-27 01:36:00+00:00,18.33,
11A,2024-02-27 01:36:15+00:00,18.49,
11A,2024-02-27 01:36:30+00:00,18.49,
11A,2024-02-27 01:36:45+00:00,18.36,
11A,2024-02-27 01:37:00+00:00,18.39,
11A,2024-02-27 01:37:15+00:00,18.43,
11A,2024-02-27 01:37:30+00:00,18.43,
11A,2024-02-27 01:37:45+00:00,18.4,
11A,2024-02-27 01:38:00+00:00,18.380000000000003,
11A,2024-02-27 01:38:15+00:00,18.380000000000003,
11A,2024-02-27 01:38:30+00:00,18.42,
11A,2024-02-27 01:38:45+00:00,18.43,
11A,2024-02-27 01:39:00+00:00,18.49,
11A,2024-02-27 01:39:15+00:00,18.49,
11A,2024-02-27 01:39:30+00:00,18.47,
11A,2024-02-27 01:39:45+00:00,18.49,
11A,2024-02-27 01:40:00+00:00,18.49,
11A,2024-02-27 01:40:15+00:00,18.56,
11A,2024-02-27 01:40:30+00:00,18.51,
11A,2024-02-27 01:40:45+00:00,18.47,
11A,2024-02-27 01:41:00+00:00,18.53,
11A,2024-02-27 01:41:15+00:00,18.48,
11A,2024-02-27 01:41:30+00:00,18.52,
11A,2024-02-27 01:41:45+00:00,15.43,
11A,2024-02-27 01:42:01+00:00,15.28,
11A,2024-02-27 01:42:15+00:00,15.21,
11A,2024-02-27 01:42:30+00:00,15.21,
11A,2024-02-27 01:42:45+00:00,15.2,
11A,2024-02-27 01:43:00+00:00,15.27,
11A,2024-02-27 01:43:15+00:00,15.310000000000002,
11A,2024-02-27 01:43:30+00:00,15.45,
11A,2024-02-27 01:43:45+00:00,15.24,
11A,2024-02-27 01:44:00+00:00,15.3,
11A,2024-02-27 01:44:15+00:00,15.24,
11A,2024-02-27 01:44:30+00:00,15.38,
11A,2024-02-27 01:44:45+00:00,15.419999999999998,
11A,2024-02-27 01:45:00+00:00,15.5,
11A,2024-02-27 01:45:15+00:00,15.509999999999998,
11A,2024-02-27 01:45:30+00:00,15.4,
11A,2024-02-27 01:45:45+00:00,15.419999999999998,
11A,2024-02-27 01:46:00+00:00,15.44,
11A,2024-02-27 01:46:15+00:00,16.04,
11A,2024-02-27 01:46:30+00:00,16.04,
11A,2024-02-27 01:46:45+00:00,15.98,
11A,2024-02-27 01:47:00+00:00,15.989999999999998,
11A,2024-02-27 01:47:15+00:00,15.94,
11A,2024-02-27 01:47:30+00:00,15.94,
11A,2024-02-27 01:47:45+00:00,15.989999999999998,
11A,2024-02-27 01:48:00+00:00,15.28,
11A,2024-02-27 01:48:15+00:00,15.330000000000002,
11A,2024-02-27 01:48:30+00:00,15.29,
11A,2024-02-27 01:48:45+00:00,15.650000000000002,
11A,2024-02-27 01:49:00+00:00,15.67,
11A,2024-02-27 01:49:15+00:00,15.72,
11A,2024-02-27 01:49:30+00:00,15.72,
11A,2024-02-27 01:49:45+00:00,16.27,
11A,2024-02-27 01:50:00+00:00,16.34,
11A,2024-02-27 01:50:15+00:00,19.57,
11A,2024-02-27 01:50:30+00:00,19.26,
