series,timestamp,value,label
2A,2024-07-08T00:00:00Z,12.1,
2A,2024-07-08T00:00:15Z,12.53,
2A,2024-07-08T00:00:30Z,12.53,
2A,2024-07-08T00:00:45Z,12.2,
2A,2024-07-08T00:01:00Z,12.79,
2A,2024-07-08T00:01:15Z,12.08,
2A,2024-07-08T00:01:30Z,12.240000000000002,
2A,2024-07-08T00:01:45Z,12.47,
2A,2024-07-08T00:02:00Z,14.17,
2A,2024-07-08T00:02:15Z,13.82,
2A,2024-07-08T00:02:30Z,13.51,
2A,2024-07-08T00:02:45Z,13.36,
2A,2024-07-08T00:03:00Z,13.65,
2A,2024-07-08T00:03:15Z,13.31,
2A,2024-07-08T00:03:30Z,13.849999999999998,
2A,2024-07-08T00:03:45Z,13.07,
2A,2024-07-08T00:04:00Z,13.88,
2A,2024-07-08T00:04:15Z,13.0,
2A,2024-07-08T00:04:30Z,13.14,
2A,2024-07-08T00:04:45Z,12.54,
2A,2024-07-08T00:05:00Z,13.01,
2A,2024-07-08T00:05:15Z,12.489999999999998,
2A,2024-07-08T00:05:30Z,12.62,
2A,2024-07-08T00:05:45Z,12.47,
2A,2024-07-08T00:06:00Z,12.61,
2A,2024-07-08T00:06:15Z,13.07,
2A,2024-07-08T00:06:30Z,13.19,
2A,2024-07-08T00:06:45Z,12.97,
2A,2024-07-08T00:07:00Z,14.340000000000002,
2A,2024-07-08T00:07:15Z,13.91,
2A,2024-07-08T00:07:30Z,14.59,
2A,2024-07-08T00:07:45Z,14.3,
2A,2024-07-08T00:08:00Z,14.8,
2A,2024-07-08T00:08:15Z,14.02,
2A,2024-07-08T00:08:30Z,14.07,
2A,2024-07-08T00:08:45Z,14.24,
2A,2024-07-08T00:09:00Z,12.49,
2A,2024-07-08T00:09:15Z,12.35,
2A,2024-07-08T00:09:30Z,12.41,
2A,2024-07-08T00:09:45Z,12.79,
2A,2024-07-08T00:10:00Z,12.64,
2A,2024-07-08T00:10:15Z,12.510000000000002,
2A,2024-07-08T00:10:30Z,12.86,
2A,2024-07-08T00:10:45Z,12.61,
2A,2024-07-08T00:11:00Z,12.43,
2A,2024-07-08T00:11:15Z,12.82,
2A,2024-07-08T00:11:30Z,12.23,
2A,2024-07-08T00:11:45Z,12.21,
2A,2024-07-08T00:12:00Z,12.260000000000002,
2A,2024-07-08T00:12:15Z,12.38,
2A,2024-07-08T00:12:30Z,12.18,
2A,2024-07-08T00:12:45Z,12.04,
2A,2024-07-08T00:13:00Z,11.22,
2A,2024-07-08T00:13:15Z,11.5,
2A,2024-07-08T00:13:30Z,13.12,
2A,2024-07-08T00:13:45Z,13.02,
2A,2024-07-08T00:14:00Z,12.93,
2A,2024-07-08T00:14:15Z,12.9,
2A,2024-07-08T00:14:30Z,12.92,
2A,2024-07-08T00:14:45Z,16.07,
2A,2024-07-08T00:15:00Z,16.1,
2A,2024-07-08T00:15:15Z,15.9,
2A,2024-07-08T00:15:30Z,15.510000000000002,
2A,2024-07-08T00:15:45Z,15.5,
2A,2024-07-08T00:16:00Z,16.0,
2A,2024-07-08T00:16:15Z,15.93,
2A,2024-07-08T00:16:30Z,16.2,
