series,timestamp,value,label
2A,2024-04-24T05:04:15Z,176.34,
2A,2024-04-24T05:04:30Z,171.85000000000002,
2A,2024-04-24T05:04:45Z,172.3,
2A,2024-04-24T05:05:00Z,170.35,
2A,2024-04-24T05:05:15Z,171.33,
2A,2024-04-24T05:05:30Z,170.22000000000003,
2A,2024-04-24T05:05:45Z,169.88,
2A,2024-04-24T05:06:00Z,169.74,
2A,2024-04-24T05:06:15Z,173.25,
2A,2024-04-24T05:06:30Z,170.64,
2A,2024-04-24T05:06:45Z,169.9,
2A,2024-04-24T05:07:00Z,171.31,
2A,2024-04-24T05:07:15Z,168.89,
2A,2024-04-24T05:07:30Z,170.41,
2A,2024-04-24T05:07:45Z,170.39,
2A,2024-04-24T05:08:00Z,170.41,
2A,2024-04-24T05:08:15Z,169.6,
2A,2024-04-24T05:08:30Z,169.20999999999998,
2A,2024-04-24T05:08:45Z,170.37,
2A,2024-04-24T05:09:00Z,169.65,
2A,2024-04-24T05:09:15Z,170.39,
2A,2024-04-24T05:09:30Z,169.87,
2A,2024-04-24T05:09:45Z,173.4,
2A,2024-04-24T05:10:00Z,170.12,
2A,2024-04-24T05:10:15Z,170.05,
2A,2024-04-24T05:10:30Z,169.89,
2A,2024-04-24T05:10:45Z,170.7,
2A,2024-04-24T05:11:00Z,174.19,
2A,2024-04-24T05:11:15Z,170.14,
2A,2024-04-24T05:11:30Z,170.29,
2A,2024-04-24T05:11:45Z,173.75,
2A,2024-04-24T05:12:00Z,169.91000000000005,
2A,2024-04-24T05:12:15Z,166.29000000000002,
2A,2024-04-24T05:12:30Z,168.10000000000002,
2A,2024-04-24T05:12:45Z,164.92,
2A,2024-04-24T05:13:00Z,164.67000000000002,
2A,2024-04-24T05:13:15Z,165.63,
2A,2024-04-24T05:13:30Z,165.45,
2A,2024-04-24T05:13:45Z,166.82999999999998,
2A,2024-04-24T05:14:00Z,164.42000000000002,
2A,2024-04-24T05:14:15Z,164.62,
2A,2024-04-24T05:14:30Z,164.64,
2A,2024-04-24T05:14:45Z,163.71,
2A,2024-04-24T05:15:00Z,164.75,
2A,2024-04-24T05:15:15Z,167.93,
2A,2024-04-24T05:15:30Z,171.13,
2A,2024-04-24T05:15:45Z,167.68,
2A,2024-04-24T05:16:00Z,167.46,
2A,2024-04-24T05:16:15Z,167.14999999999998,
2A,2024-04-24T05:16:30Z,167.94,
2A,2024-04-24T05:16:45Z,168.54000000000002,
2A,2024-04-24T05:17:00Z,172.25,
2A,2024-04-24T05:17:15Z,173.32999999999998,
2A,2024-04-24T05:17:30Z,170.87,
2A,2024-04-24T05:17:45Z,168.73,
2A,2024-04-24T05:18:00Z,171.68,
2A,2024-04-24T05:18:15Z,168.18,
2A,2024-04-24T05:18:30Z,175.4,
2A,2024-04-24T05:18:45Z,172.8,
2A,2024-04-24T05:19:00Z,177.71,
2A,2024-04-24T05:19:15Z,172.92,
2A,2024-04-24T05:19:30Z,176.87,
2A,2024-04-24T05:19:45Z,173.94,
2A,2024-04-24T05:20:00Z,173.0,
2A,2024-04-24T05:20:15Z,173.07,
2A,2024-04-24T05:20:30Z,171.91,
2A,2024-04-24T05:20:45Z,172.22,
2A,2024-04-24T05:21:00Z,170.63,
2A,2024-04-24T05:21:15Z,171.94,
2A,2024-04-24T05:21:30Z,170.45999999999998,
2A,2024-04-24T05:21:45Z,170.62,
2A,2024-04-24T05:22:00Z,168.96,
2A,2024-04-24T05:22:15Z,170.52,
2A,2024-04-24T05:22:30Z,165.82999999999998,
2A,2024-04-24T05:22:45Z,168.15,
2A,2024-04-24T05:23:00Z,168.99,
2A,2024-04-24T05:23:15Z,175.21,
2A,2024-04-24T05:23:30Z,172.38,
2A,2024-04-24T05:23:45Z,175.12,
2A,2024-04-24T05:24:00Z,171.05,
2A,2024-04-24T05:24:15Z,172.6,
2A,2024-04-24T05:24:30Z,174.24,
2A,2024-04-24T05:24:45Z,174.89999999999998,
2A,2024-04-24T05:25:00Z,176.24,
2A,2024-04-24T05:25:15Z,177.01,
2A,2024-04-24T05:25:30Z,179.67000000000002,
2A,2024-04-24T05:25:45Z,174.14,
2A,2024-04-24T05:26:00Z,175.39,
2A,2024-04-24T05:26:15Z,175.91,
2A,2024-04-24T05:26:30Z,176.59,
2A,2024-04-24T05:26:45Z,176.31,
2A,2024-04-24T05:27:00Z,175.41,
2A,2024-04-24T05:27:15Z,175.34,
2A,2024-04-24T05:27:30Z,178.55,
2A,2024-04-24T05:27:45Z,176.14,
2A,2024-04-24T05:28:00Z,175.49,
2A,2024-04-24T05:28:15Z,179.33,
2A,2024-04-24T05:28:30Z,175.27,
2A,2024-04-24T05:28:45Z,175.22,
2A,2024-04-24T05:29:00Z,175.54,
2A,2024-04-24T05:29:15Z,177.79000000000002,
2A,2024-04-24T05:29:30Z,175.03,
2A,2024-04-24T05:29:45Z,174.55,
2A,2024-04-24T05:30:00Z,175.3,
2A,2024-04-24T05:30:15Z,179.97,
2A,2024-04-24T05:30:30Z,178.79,
2A,2024-04-24T05:30:45Z,175.83,
2A,2024-04-24T05:31:00Z,180.11,
2A,2024-04-24T05:31:15Z,176.8,
2A,2024-04-24T05:31:30Z,177.17000000000002,
2A,2024-04-24T05:31:45Z,173.56,
2A,2024-04-24T05:32:00Z,172.74,
2A,2024-04-24T05:32:15Z,169.93,
2A,2024-04-24T05:32:30Z,172.21,
