series,timestamp,value,label
2A,2024-04-12T00:00:00Z,18.98,
2A,2024-04-12T00:00:15Z,15.6,
2A,2024-04-12T00:00:30Z,15.26,
2A,2024-04-12T00:00:45Z,18.31,
2A,2024-04-12T00:01:00Z,15.249999999999998,
2A,2024-04-12T00:01:15Z,15.29,
2A,2024-04-12T00:01:30Z,15.27,
2A,2024-04-12T00:01:45Z,15.63,
2A,2024-04-12T00:02:00Z,15.64,
2A,2024-04-12T00:02:15Z,16.19,
2A,2024-04-12T00:02:30Z,16.119999999999997,
2A,2024-04-12T00:02:45Z,16.08,
2A,2024-04-12T00:03:00Z,14.78,
2A,2024-04-12T00:03:15Z,15.36,
2A,2024-04-12T00:03:30Z,15.330000000000002,
2A,2024-04-12T00:03:45Z,15.35,
2A,2024-04-12T00:04:00Z,15.32,
2A,2024-04-12T00:04:15Z,15.71,
2A,2024-04-12T00:04:30Z,15.7,
2A,2024-04-12T00:04:45Z,15.74,
2A,2024-04-12T00:05:00Z,15.73,
2A,2024-04-12T00:05:15Z,15.06,
2A,2024-04-12T00:05:30Z,17.509999999999998,
2A,2024-04-12T00:05:45Z,15.02,
2A,2024-04-12T00:06:00Z,18.26,
2A,2024-04-12T00:06:15Z,19.23,
2A,2024-04-12T00:06:30Z,16.39,
2A,2024-04-12T00:06:45Z,16.380000000000003,
2A,2024-04-12T00:07:00Z,19.74,
2A,2024-04-12T00:07:15Z,16.81,
2A,2024-04-12T00:07:30Z,17.380000000000003,
2A,2024-04-12T00:07:45Z,16.92,
2A,2024-04-12T00:08:00Z,16.91,
2A,2024-04-12T00:08:15Z,16.92,
2A,2024-04-12T00:08:30Z,20.08,
2A,2024-04-12T00:08:45Z,17.36,
2A,2024-04-12T00:09:00Z,17.310000000000002,
2A,2024-04-12T00:09:15Z,16.47,
2A,2024-04-12T00:09:30Z,16.439999999999998,
2A,2024-04-12T00:09:45Z,16.46,
2A,2024-04-12T00:10:00Z,22.72,
2A,2024-04-12T00:10:15Z,17.5,
2A,2024-04-12T00:10:30Z,17.919999999999998,
2A,2024-04-12T00:10:45Z,20.95,
2A,2024-04-12T00:11:00Z,17.81,
2A,2024-04-12T00:11:15Z,17.31,
2A,2024-04-12T00:11:30Z,19.26,
2A,2024-04-12T00:11:45Z,15.99,
2A,2024-04-12T00:12:00Z,15.97,
2A,2024-04-12T00:12:15Z,16.0,
2A,2024-04-12T00:12:30Z,16.04,
2A,2024-04-12T00:12:45Z,16.39,
2A,2024-04-12T00:13:00Z,16.46,
2A,2024-04-12T00:13:15Z,16.43,
2A,2024-04-12T00:13:30Z,16.43,
2A,2024-04-12T00:13:45Z,15.94,
2A,2024-04-12T00:14:00Z,15.89,
2A,2024-04-12T00:14:15Z,15.53,
2A,2024-04-12T00:14:30Z,16.45,
2A,2024-04-12T00:14:45Z,16.43,
2A,2024-04-12T00:15:00Z,17.57,
2A,2024-04-12T00:15:15Z,17.490000000000002,
2A,2024-04-12T00:15:30Z,17.5,
2A,2024-04-12T00:15:45Z,17.1,
2A,2024-04-12T00:16:00Z,16.12,
2A,2024-04-12T00:16:15Z,18.6,
2A,2024-04-12T00:16:30Z,16.24,
2A,2024-04-12T00:16:45Z,16.14,
2A,2024-04-12T00:17:00Z,19.32,
2A,2024-04-12T00:17:15Z,16.45,
