series,timestamp,value,label
6A,2024-10-31T00:00:00Z,14.920000000000002,
6A,2024-10-31T00:00:15Z,14.919999999999998,
6A,2024-10-31T00:00:30Z,14.87,
6A,2024-10-31T00:00:45Z,14.79,
6A,2024-10-31T00:01:00Z,14.8,
6A,2024-10-31T00:01:15Z,14.76,
6A,2024-10-31T00:01:30Z,14.64,
6A,2024-10-31T00:01:45Z,14.32,
6A,2024-10-31T00:02:00Z,14.23,
6A,2024-10-31T00:02:15Z,14.19,
6A,2024-10-31T00:02:30Z,14.69,
6A,2024-10-31T00:02:45Z,14.66,
6A,2024-10-31T00:03:00Z,14.7,
6A,2024-10-31T00:03:15Z,14.69,
6A,2024-10-31T00:03:30Z,14.66,
6A,2024-10-31T00:03:45Z,14.83,
6A,2024-10-31T00:04:00Z,14.22,
6A,2024-10-31T00:04:15Z,14.29,
6A,2024-10-31T00:04:30Z,14.32,
6A,2024-10-31T00:04:45Z,14.31,
6A,2024-10-31T00:05:00Z,14.31,
6A,2024-10-31T00:05:15Z,14.23,
6A,2024-10-31T00:05:30Z,14.16,
6A,2024-10-31T00:05:45Z,14.22,
6A,2024-10-31T00:06:00Z,14.2,
6A,2024-10-31T00:06:15Z,14.189999999999998,
6A,2024-10-31T00:06:30Z,14.25,
6A,2024-10-31T00:06:45Z,14.32,
6A,2024-10-31T00:07:00Z,14.2,
6A,2024-10-31T00:07:15Z,14.15,
6A,2024-10-31T00:07:30Z,14.09,
6A,2024-10-31T00:07:45Z,14.69,
6A,2024-10-31T00:08:00Z,14.68,
6A,2024-10-31T00:08:15Z,14.84,
6A,2024-10-31T00:08:30Z,14.81,
6A,2024-10-31T00:08:45Z,17.97,
6A,2024-10-31T00:09:00Z,18.41,
6A,2024-10-31T00:09:15Z,18.46,
6A,2024-10-31T00:09:30Z,18.41,
6A,2024-10-31T00:09:45Z,18.89,
6A,2024-10-31T00:10:00Z,18.81,
6A,2024-10-31T00:10:15Z,18.8,
6A,2024-10-31T00:10:30Z,18.64,
6A,2024-10-31T00:10:45Z,18.83,
6A,2024-10-31T00:11:00Z,19.32,
6A,2024-10-31T00:11:15Z,18.76,
6A,2024-10-31T00:11:30Z,18.76,
6A,2024-10-31T00:11:45Z,18.78,
6A,2024-10-31T00:12:00Z,18.14,
6A,2024-10-31T00:12:15Z,18.840000000000003,
6A,2024-10-31T00:12:30Z,19.3,
6A,2024-10-31T00:12:45Z,20.33,
6A,2024-10-31T00:13:00Z,19.46,
6A,2024-10-31T00:13:15Z,19.32,
6A,2024-10-31T00:13:30Z,19.75,
6A,2024-10-31T00:13:45Z,19.85,
6A,2024-10-31T00:14:00Z,19.73,
6A,2024-10-31T00:14:15Z,20.51,
6A,2024-10-31T00:14:30Z,19.99,
6A,2024-10-31T00:14:45Z,19.840000000000003,
6A,2024-10-31T00:15:00Z,19.63,
6A,2024-10-31T00:15:15Z,19.17,
6A,2024-10-31T00:15:30Z,19.0,
6A,2024-10-31T00:15:45Z,18.83,
6A,2024-10-31T00:16:00Z,18.77,
6A,2024-10-31T00:16:15Z,18.69,
6A,2024-10-31T00:16:30Z,18.57,
6A,2024-10-31T00:16:45Z,19.18,
6A,2024-10-31T00:17:00Z,19.200000000000003,
6A,2024-10-31T00:17:15Z,19.56,
6A,2024-10-31T00:17:30Z,19.34,
6A,2024-10-31T00:17:45Z,19.28,
6A,2024-10-31T00:18:00Z,18.700000000000003,
6A,2024-10-31T00:18:15Z,18.73,
6A,2024-10-31T00:18:30Z,18.69,
6A,2024-10-31T00:18:45Z,18.52,
6A,2024-10-31T00:19:00Z,18.57,
6A,2024-10-31T00:19:15Z,17.95,
6A,2024-10-31T00:19:30Z,17.97,
6A,2024-10-31T00:19:45Z,18.020000000000003,
6A,2024-10-31T00:20:00Z,18.51,
6A,2024-10-31T00:20:15Z,18.61,
6A,2024-10-31T00:20:30Z,18.61,
6A,2024-10-31T00:20:45Z,18.59,
6A,2024-10-31T00:21:00Z,19.07,
6A,2024-10-31T00:21:15Z,19.76,
6A,2024-10-31T00:21:30Z,18.700000000000003,
6A,2024-10-31T00:21:45Z,18.76,
6A,2024-10-31T00:22:00Z,18.78,
6A,2024-10-31T00:22:15Z,18.22,
6A,2024-10-31T00:22:30Z,18.51,
6A,2024-10-31T00:22:45Z,18.35,
6A,2024-10-31T00:23:00Z,19.04,
6A,2024-10-31T00:23:15Z,19.0,
6A,2024-10-31T00:23:30Z,18.96,
6A,2024-10-31T00:23:45Z,18.81,
6A,2024-10-31T00:24:00Z,18.81,
6A,2024-10-31T00:24:15Z,18.92,
6A,2024-10-31T00:24:30Z,18.27,
6A,2024-10-31T00:24:45Z,18.26,
6A,2024-10-31T00:25:00Z,18.21,
6A,2024-10-31T00:25:15Z,18.24,
6A,2024-10-31T00:25:30Z,18.22,
6A,2024-10-31T00:25:45Z,14.580000000000002,
6A,2024-10-31T00:26:00Z,14.65,
6A,2024-10-31T00:26:15Z,14.66,
