series,timestamp,value,label
2A,2024-08-21T00:00:00Z,15.009999999999998,
2A,2024-08-21T00:00:15Z,10.85,
2A,2024-08-21T00:00:30Z,10.86,
2A,2024-08-21T00:00:45Z,10.86,
2A,2024-08-21T00:01:00Z,10.87,
2A,2024-08-21T00:01:15Z,10.84,
2A,2024-08-21T00:01:30Z,14.13,
2A,2024-08-21T00:01:45Z,10.86,
2A,2024-08-21T00:02:00Z,10.32,
2A,2024-08-21T00:02:15Z,11.4,
2A,2024-08-21T00:02:30Z,10.7,
2A,2024-08-21T00:02:45Z,10.48,
2A,2024-08-21T00:03:00Z,13.84,
2A,2024-08-21T00:03:15Z,10.46,
2A,2024-08-21T00:03:30Z,10.46,
2A,2024-08-21T00:03:45Z,10.45,
2A,2024-08-21T00:04:00Z,10.43,
2A,2024-08-21T00:04:15Z,10.48,
2A,2024-08-21T00:04:30Z,13.86,
2A,2024-08-21T00:04:45Z,10.45,
2A,2024-08-21T00:05:00Z,10.44,
2A,2024-08-21T00:05:15Z,10.49,
2A,2024-08-21T00:05:30Z,10.45,
2A,2024-08-21T00:05:45Z,10.47,
2A,2024-08-21T00:06:00Z,15.130000000000004,
2A,2024-08-21T00:06:15Z,10.489999999999998,
2A,2024-08-21T00:06:30Z,10.47,
2A,2024-08-21T00:06:45Z,10.5,
2A,2024-08-21T00:07:00Z,10.46,
2A,2024-08-21T00:07:15Z,10.46,
2A,2024-08-21T00:07:30Z,10.43,
2A,2024-08-21T00:07:45Z,10.87,
2A,2024-08-21T00:08:00Z,12.36,
2A,2024-08-21T00:08:15Z,12.11,
2A,2024-08-21T00:08:30Z,12.080000000000002,
2A,2024-08-21T00:08:45Z,12.05,
2A,2024-08-21T00:09:00Z,12.07,
2A,2024-08-21T00:09:15Z,12.1,
2A,2024-08-21T00:09:30Z,12.06,
2A,2024-08-21T00:09:45Z,12.11,
2A,2024-08-21T00:10:00Z,12.05,
2A,2024-08-21T00:10:15Z,12.07,
2A,2024-08-21T00:10:30Z,12.02,
2A,2024-08-21T00:10:45Z,12.010000000000002,
2A,2024-08-21T00:11:00Z,12.06,
2A,2024-08-21T00:11:15Z,11.84,
2A,2024-08-21T00:11:30Z,11.88,
2A,2024-08-21T00:11:45Z,11.86,
2A,2024-08-21T00:12:00Z,11.840000000000002,
2A,2024-08-21T00:12:15Z,14.99,
2A,2024-08-21T00:12:30Z,11.9,
2A,2024-08-21T00:12:45Z,11.52,
2A,2024-08-21T00:13:00Z,11.5,
2A,2024-08-21T00:13:15Z,11.48,
2A,2024-08-21T00:13:30Z,11.490000000000002,
2A,2024-08-21T00:13:45Z,14.6,
2A,2024-08-21T00:14:00Z,12.29,
2A,2024-08-21T00:14:15Z,12.3,
2A,2024-08-21T00:14:30Z,12.27,
2A,2024-08-21T00:14:45Z,12.3,
2A,2024-08-21T00:15:00Z,10.79,
2A,2024-08-21T00:15:15Z,11.27,
2A,2024-08-21T00:15:30Z,10.97,
2A,2024-08-21T00:15:45Z,11.64,
2A,2024-08-21T00:16:00Z,11.47,
2A,2024-08-21T00:16:15Z,12.11,
2A,2024-08-21T00:16:30Z,12.53,
2A,2024-08-21T00:16:45Z,15.11,
2A,2024-08-21T00:17:00Z,11.87,
2A,2024-08-21T00:17:15Z,12.66,
2A,2024-08-21T00:17:30Z,12.1,
2A,2024-08-21T00:17:45Z,11.56,
2A,2024-08-21T00:18:00Z,11.56,
2A,2024-08-21T00:18:15Z,14.85,
2A,2024-08-21T00:18:30Z,11.54,
2A,2024-08-21T00:18:45Z,11.59,
2A,2024-08-21T00:19:00Z,11.56,
2A,2024-08-21T00:19:15Z,11.57,
2A,2024-08-21T00:19:30Z,11.57,
2A,2024-08-21T00:19:45Z,14.990000000000002,
2A,2024-08-21T00:20:00Z,11.11,
2A,2024-08-21T00:20:15Z,10.95,
2A,2024-08-21T00:20:30Z,10.89,
2A,2024-08-21T00:20:45Z,10.08,
2A,2024-08-21T00:21:00Z,9.98,
2A,2024-08-21T00:21:15Z,9.98,
2A,2024-08-21T00:21:30Z,10.04,
2A,2024-08-21T00:21:45Z,10.03,
2A,2024-08-21T00:22:00Z,9.99,
2A,2024-08-21T00:22:15Z,9.99,
2A,2024-08-21T00:22:30Z,9.97,
2A,2024-08-21T00:22:45Z,10.01,
2A,2024-08-21T00:23:00Z,9.98,
2A,2024-08-21T00:23:15Z,9.97,
2A,2024-08-21T00:23:30Z,10.03,
2A,2024-08-21T00:23:45Z,10.01,
2A,2024-08-21T00:24:00Z,10.07,
2A,2024-08-21T00:24:15Z,9.98,
2A,2024-08-21T00:24:30Z,13.18,
2A,2024-08-21T00:24:45Z,10.01,
2A,2024-08-21T00:25:00Z,10.04,
2A,2024-08-21T00:25:15Z,10.0,
2A,2024-08-21T00:25:30Z,9.98,
2A,2024-08-21T00:25:45Z,9.99,
2A,2024-08-21T00:26:00Z,13.38,
2A,2024-08-21T00:26:15Z,10.02,
2A,2024-08-21T00:26:30Z,10.28,
2A,2024-08-21T00:26:45Z,10.22,
2A,2024-08-21T00:27:00Z,10.23,
2A,2024-08-21T00:27:15Z,10.24,
2A,2024-08-21T00:27:30Z,15.849999999999998,
2A,2024-08-21T00:27:45Z,10.21,
2A,2024-08-21T00:28:00Z,10.66,
2A,2024-08-21T00:28:15Z,10.63,
2A,2024-08-21T00:28:30Z,10.64,
2A,2024-08-21T00:28:45Z,10.62,
2A,2024-08-21T00:29:00Z,12.21,
2A,2024-08-21T00:29:15Z,12.14,
2A,2024-08-21T00:29:30Z,12.01,
2A,2024-08-21T00:29:45Z,11.94,
2A,2024-08-21T00:30:00Z,11.98,
2A,2024-08-21T00:30:15Z,11.980000000000002,
2A,2024-08-21T00:30:30Z,11.93,
2A,2024-08-21T00:30:45Z,15.29,
2A,2024-08-21T00:31:00Z,11.83,
2A,2024-08-21T00:31:15Z,11.86,
2A,2024-08-21T00:31:30Z,11.840000000000002,
2A,2024-08-21T00:31:45Z,12.47,
2A,2024-08-21T00:32:00Z,12.41,
2A,2024-08-21T00:32:15Z,15.73,
2A,2024-08-21T00:32:30Z,12.33,
2A,2024-08-21T00:32:45Z,12.01,
2A,2024-08-21T00:33:00Z,11.98,
2A,2024-08-21T00:33:15Z,11.97,
2A,2024-08-21T00:33:30Z,11.97,
2A,2024-08-21T00:33:45Z,11.48,
2A,2024-08-21T00:34:00Z,12.34,
2A,2024-08-21T00:34:15Z,12.29,
2A,2024-08-21T00:34:30Z,12.3,
2A,2024-08-21T00:34:45Z,12.31,
2A,2024-08-21T00:35:00Z,12.41,
2A,2024-08-21T00:35:15Z,12.42,
2A,2024-08-21T00:35:30Z,15.63,
2A,2024-08-21T00:35:45Z,12.660000000000002,
2A,2024-08-21T00:36:00Z,11.14,
2A,2024-08-21T00:36:15Z,11.1,
2A,2024-08-21T00:36:30Z,11.079999999999998,
2A,2024-08-21T00:36:45Z,11.079999999999998,
2A,2024-08-21T00:37:00Z,14.54,
2A,2024-08-21T00:37:15Z,11.16,
2A,2024-08-21T00:37:30Z,11.1,
2A,2024-08-21T00:37:45Z,11.090000000000002,
2A,2024-08-21T00:38:00Z,11.1,
2A,2024-08-21T00:38:15Z,11.15,
2A,2024-08-21T00:38:30Z,11.1,
2A,2024-08-21T00:38:45Z,11.160000000000002,
2A,2024-08-21T00:39:00Z,10.96,
2A,2024-08-21T00:39:15Z,10.900000000000002,
2A,2024-08-21T00:39:30Z,10.88,
2A,2024-08-21T00:39:45Z,10.87,
2A,2024-08-21T00:40:00Z,10.04,
2A,2024-08-21T00:40:15Z,14.08,
2A,2024-08-21T00:40:30Z,10.64,
2A,2024-08-21T00:40:45Z,10.68,
2A,2024-08-21T00:41:00Z,10.62,
2A,2024-08-21T00:41:15Z,10.67,
2A,2024-08-21T00:41:30Z,11.1,
2A,2024-08-21T00:41:45Z,15.84,
2A,2024-08-21T00:42:00Z,10.47,
