series,timestamp,value,label
6A,2024-10-01 00:00:15+00:00,21.4,
6A,2024-10-01 00:01:00+00:00,21.36,
6A,2024-10-01 00:01:45+00:00,21.380000000000003,
6A,2024-10-01 00:02:30+00:00,21.92,
6A,2024-10-01 00:03:15+00:00,22.12,
6A,2024-10-01 00:04:00+00:00,22.17,
6A,2024-10-01 00:04:45+00:00,21.64,
6A,2024-10-01 00:05:30+00:00,21.49,
6A,2024-10-01 00:06:15+00:00,22.49,
6A,2024-10-01 00:07:00+00:00,22.76,
6A,2024-10-01 00:07:45+00:00,22.12,
6A,2024-10-01 00:08:30+00:00,26.01,
6A,2024-10-01 00:09:15+00:00,25.76,
6A,2024-10-01 00:10:00+00:00,25.28,
6A,2024-10-01 00:10:46+00:00,25.74,
6A,2024-10-01 00:11:30+00:00,26.36,
6A,2024-10-01 00:12:15+00:00,26.770000000000003,
6A,2024-10-01 00:13:00+00:00,26.07,
6A,2024-10-01 00:13:45+00:00,25.42,
6A,2024-10-01 00:14:30+00:00,26.840000000000003,
6A,2024-10-01 00:15:15+00:00,26.4,
6A,2024-10-01 00:16:01+00:00,24.48,
6A,2024-10-01 00:16:45+00:00,25.06,
6A,2024-10-01 00:17:30+00:00,25.27,
6A,2024-10-01 00:18:15+00:00,25.26,
6A,2024-10-01 00:19:00+00:00,25.24,
6A,2024-10-01 00:19:45+00:00,25.25,
6A,2024-10-01 00:20:30+00:00,25.37,
6A,2024-10-01 00:21:15+00:00,25.22,
6A,2024-10-01 00:22:00+00:00,25.85,
6A,2024-10-01 00:22:45+00:00,26.12,
6A,2024-10-01 00:23:30+00:00,23.91,
6A,2024-10-01 00:24:15+00:00,22.86,
6A,2024-10-01 00:25:00+00:00,22.41,
6A,2024-10-01 00:25:45+00:00,22.94,
6A,2024-10-01 00:26:30+00:00,23.25,
6A,2024-10-01 00:27:15+00:00,22.2,
6A,2024-10-01 00:28:00+00:00,22.73,
6A,2024-10-01 00:28:45+00:00,23.22,
6A,2024-10-01 00:31:00+00:00,22.13,
6A,2024-10-01 00:31:45+00:00,22.59,
6A,2024-10-01 00:32:30+00:00,22.56,
6A,2024-10-01 00:33:15+00:00,22.37,
6A,2024-10-01 00:34:00+00:00,21.96,
6A,2024-10-01 00:34:45+00:00,22.83,
6A,2024-10-01 00:35:31+00:00,22.79,
6A,2024-10-01 00:36:15+00:00,21.94,
6A,2024-10-01 00:37:00+00:00,21.89,
6A,2024-10-01 00:37:45+00:00,22.37,
6A,2024-10-01 00:38:30+00:00,22.76,
6A,2024-10-01 00:39:15+00:00,22.44,
6A,2024-10-01 00:40:00+00:00,22.42,
6A,2024-10-01 00:40:45+00:00,23.11,
6A,2024-10-01 00:41:30+00:00,27.31,
6A,2024-10-01 00:42:15+00:00,26.27,
6A,2024-10-01 00:43:00+00:00,26.18,
