series,timestamp,value,label
2A,2024-09-16T00:00:00Z,10.27,
2A,2024-09-16T00:00:15Z,10.27,
2A,2024-09-16T00:00:30Z,10.91,
2A,2024-09-16T00:00:45Z,10.45,
2A,2024-09-16T00:01:00Z,10.46,
2A,2024-09-16T00:01:15Z,10.43,
2A,2024-09-16T00:01:30Z,10.41,
2A,2024-09-16T00:01:45Z,10.01,
2A,2024-09-16T00:02:00Z,9.62,
2A,2024-09-16T00:02:15Z,9.59,
2A,2024-09-16T00:02:30Z,8.82,
2A,2024-09-16T00:02:45Z,8.87,
2A,2024-09-16T00:03:00Z,8.82,
2A,2024-09-16T00:03:15Z,9.08,
2A,2024-09-16T00:03:30Z,9.09,
2A,2024-09-16T00:03:45Z,9.04,
2A,2024-09-16T00:04:00Z,9.06,
2A,2024-09-16T00:04:15Z,9.06,
2A,2024-09-16T00:04:30Z,9.04,
2A,2024-09-16T00:04:45Z,9.08,
2A,2024-09-16T00:05:00Z,9.07,
2A,2024-09-16T00:05:15Z,9.04,
2A,2024-09-16T00:05:30Z,9.04,
2A,2024-09-16T00:05:45Z,9.08,
2A,2024-09-16T00:06:00Z,9.04,
2A,2024-09-16T00:06:15Z,9.05,
2A,2024-09-16T00:06:30Z,9.06,
2A,2024-09-16T00:06:45Z,9.1,
2A,2024-09-16T00:07:00Z,9.52,
2A,2024-09-16T00:07:15Z,9.52,
2A,2024-09-16T00:07:30Z,9.28,
2A,2024-09-16T00:07:45Z,9.3,
2A,2024-09-16T00:08:00Z,8.809999999999999,
2A,2024-09-16T00:08:15Z,9.65,
2A,2024-09-16T00:08:30Z,9.67,
2A,2024-09-16T00:08:45Z,9.67,
2A,2024-09-16T00:09:00Z,9.65,
2A,2024-09-16T00:09:15Z,9.66,
2A,2024-09-16T00:09:30Z,11.23,
2A,2024-09-16T00:09:45Z,11.2,
2A,2024-09-16T00:10:00Z,11.65,
2A,2024-09-16T00:10:15Z,11.61,
2A,2024-09-16T00:10:30Z,11.51,
2A,2024-09-16T00:10:45Z,11.95,
2A,2024-09-16T00:11:00Z,11.97,
