series,timestamp,value,label
11A,2024-02-27T01:25:30,15.82,
11A,2024-02-27T01:25:45,16.27,
11A,2024-02-27T01:26:00,16.12,
11A,2024-02-27T01:26:15,16.150000000000002,
11A,2024-02-27T01:26:30,15.450000000000001,
11A,2024-02-27T01:26:45,15.66,
11A,2024-02-27T01:27:00,15.61,
11A,2024-02-27T01:27:15,15.52,
11A,2024-02-27T01:27:30,15.5,
11A,2024-02-27T01:27:45,15.54,
11A,2024-02-27T01:28:00,15.5,
11A,2024-02-27T01:28:15,15.5,
11A,2024-02-27T01:28:30,15.45,
11A,2024-02-27T01:28:45,15.51,
11A,2024-02-27T01:29:00,15.48,
11A,2024-02-27T01:29:15,15.49,
11A,2024-02-27T01:29:30,15.49,
11A,2024-02-27T01:29:45,15.49,
11A,2024-02-27T01:30:00,15.03,
11A,2024-02-27T01:30:15,15.02,
11A,2024-02-27T01:30:30,14.96,
11A,2024-02-27T01:30:45,15.439999999999998,
11A,2024-02-27T01:31:00,15.41,
11A,2024-02-27T01:31:15,15.49,
11A,2024-02-27T01:31:30,15.67,
11A,2024-02-27T01:31:45,15.649999999999999,
11A,2024-02-27T01:32:00,18.72,
11A,2024-02-27T01:32:15,17.43,
11A,2024-02-27T01:32:30,17.32,
11A,2024-02-27T01:32:45,17.12,
11A,2024-02-27T01:33:00,17.18,
11A,2024-02-27T01:33:15,17.34,
11A,2024-02-27T01:33:30,17.58,
11A,2024-02-27T01:33:45,17.68,
11A,2024-02-27T01:34:00,18.259999999999998,
11A,2024-02-27T01:34:15,17.73,
11A,2024-02-27T01:34:30,17.709999999999997,
11A,2024-02-27T01:34:45,17.220000000000002,
11A,2024-02-27T01:35:00,17.490000000000002,
11A,2024-02-27T01:35:15,18.490000000000002,
11A,2024-02-27T01:35:30,18.37,
11A,2024-02-27T01:35:45,18.39,
11A,2024-02-27T01:36:00,18.33,
11A,2024-02-27T01:36:15,18.490000000000002,
11A,2024-02-27T01:36:30,18.49,
11A,2024-02-27T01:36:45,18.36,
11A,2024-02-27T01:37:00,18.39,
11A,2024-02-27T01:37:15,18.43,
11A,2024-02-27T01:37:30,18.43,
11A,2024-02-27T01:37:45,18.4,
11A,2024-02-27T01:38:00,18.380000000000003,
11A,2024-02-27T01:38:15,18.380000000000003,
11A,2024-02-27T01:38:30,18.42,
11A,2024-02-27T01:38:45,18.43,
11A,2024-02-27T01:39:00,18.490000000000002,
11A,2024-02-27T01:39:15,18.490000000000002,
11A,2024-02-27T01:39:30,18.47,
