dtm;FP_1;FP_2;FP_3;corriente_1;corriente_2;corriente_3;frecuencia;potencia_1;potencia_2;potencia_3;value;voltaje
2024-02-27T01:25:30;1,416;1,4701;1,4918;83,51;65,54;80,31;59,95;6,21;4,39;5,22;0,07;220,34
2024-02-27T01:25:45;1,4161;1,4149;1,4844;83,77;63,84;80,64;59,97;6,23;4,72;5,32;0,07;220,41
2024-02-27T01:26:00;1,4189;1,4196;1,4873;83,5;63,52;80,44;59,96;6,18;4,66;5,28;0,07;220,38
2024-02-27T01:26:15;1,4174;1,4184;1,4862;83,57;63,49;80,41;59,96;6,2;4,67;5,28;0,07;220,27
2024-02-27T01:26:30;1,4564;1,4251;1,4909;80,99;63,46;80,24;59,99;5,61;4,61;5,23;0,07;220,46
2024-02-27T01:26:45;1,4492;1,4198;1,4867;81,39;63,68;80,4;59,99;5,71;4,67;5,28;0,07;220,39
2024-02-27T01:27:00;1,4521;1,4232;1,4891;81,48;63,73;80,49;60,03;5,69;4,65;5,27;0,07;220,68
2024-02-27T01:27:15;1,4561;1,4251;1,4897;81,15;63,65;80,45;60,04;5,63;4,63;5,26;0,07;220,62
2024-02-27T01:27:30;1,4548;1,4263;1,4911;81,22;63,56;80,33;60,02;5,64;4,62;5,24;0,06;220,67
2024-02-27T01:27:45;1,4533;1,4251;1,4895;81,28;63,62;80,38;60;5,66;4,63;5,25;0,07;220,6
2024-02-27T01:28:00;1,4557;1,4257;1,4901;81,12;63,6;80,39;59,99;5,63;4,62;5,25;0,06;220,56
2024-02-27T01:28:15;1,4548;1,4257;1,4908;81,18;63,51;80,28;59,96;5,64;4,62;5,24;0,07;220,62
2024-02-27T01:28:30;1,4561;1,4276;1,4922;81,1;63,5;80,22;59,96;5,62;4,61;5,22;0,07;220,75
2024-02-27T01:28:45;1,4557;1,4272;1,4912;81,29;63,69;80,44;60,02;5,64;4,62;5,25;0,06;220,81
2024-02-27T01:29:00;1,4562;1,4282;1,4918;81,2;63,59;80,37;60,01;5,63;4,61;5,24;0,07;220,83
2024-02-27T01:29:15;1,4559;1,4286;1,4918;81,25;63,61;80,39;60,01;5,64;4,61;5,24;0,06;220,81
2024-02-27T01:29:30;1,4558;1,4285;1,4914;81,25;63,59;80,42;60,01;5,64;4,61;5,24;0,07;220,84
2024-02-27T01:29:45;1,4551;1,4273;1,4906;81,16;63,53;80,32;59,97;5,64;4,61;5,24;0,06;220,78
2024-02-27T01:30:00;1,4563;1,497;1,491;81,16;64,95;80,52;59,99;5,63;4,14;5,26;0,06;220,93
2024-02-27T01:30:15;1,4568;1,4977;1,492;81,24;64,97;80,58;60,03;5,63;4,14;5,25;0,06;220,98
2024-02-27T01:30:30;1,4576;1,4993;1,4925;81,09;64,8;80,46;59,99;5,61;4,11;5,24;0,06;220,97
2024-02-27T01:30:45;1,4367;1,4993;1,4714;80,19;65,03;81,74;60,03;5,77;4,13;5,54;0,06;221,08
2024-02-27T01:31:00;1,4383;1,5005;1,4726;80,17;65,06;81,72;60,05;5,75;4,13;5,53;0,06;221,17
2024-02-27T01:31:15;1,428;1,5018;1,4739;80,38;64,97;81,64;60,03;5,87;4,11;5,51;0,07;221,13
2024-02-27T01:31:30;1,4246;1,497;1,4697;80,63;65,12;81,89;60,03;5,93;4,16;5,58;0,07;221,19
2024-02-27T01:31:45;1,4242;1,4965;1,4714;80,7;64,96;81,82;60,03;5,94;4,15;5,56;0,07;221,33
2024-02-27T01:32:00;1,2832;1,4938;1,3644;77,34;64,79;91,71;60,01;7,08;4,16;7,48;0,07;221,16
2024-02-27T01:32:15;1,3349;1,4951;1,3811;75,53;64,74;86,34;60,03;6,42;4,15;6,86;0,07;221,27
2024-02-27T01:32:30;1,3399;1,4942;1,3838;75,54;64,7;85,83;60,03;6,37;4,16;6,79;0,07;221,2
2024-02-27T01:32:45;1,3506;1,4947;1,3886;75,56;64,76;85,16;60,03;6,27;4,16;6,69;0,07;221,37
2024-02-27T01:33:00;1,3457;1,4934;1,3866;75,52;64,65;85,28;60,01;6,31;4,16;6,71;0,07;221,02
2024-02-27T01:33:15;1,3408;1,4914;1,3803;75,69;64,71;85,92;60,04;6,35;4,17;6,82;0,07;220,58
2024-02-27T01:33:30;1,346;1,4933;1,3616;75,41;64,67;87,44;60,02;6,28;4,15;7,15;0,07;220,5
2024-02-27T01:33:45;1,3427;1,4957;1,3595;75,42;64,83;87,99;60,05;6,32;4,14;7,22;0,07;220,7
2024-02-27T01:34:00;1,3446;1,4956;1,3188;75,12;65,01;89,89;60,01;6,27;4,15;7,84;0,07;220,56
2024-02-27T01:34:15;1,345;1,497;1,3501;75,16;65,02;87,76;60,01;6,27;4,15;7,31;0,07;220,73
2024-02-27T01:34:30;1,346;1,4987;1,3503;75,12;65,1;87,79;60;6,26;4,14;7,31;0,07;220,78
2024-02-27T01:34:45;1,3475;1,4991;1,3724;74,99;64,9;85,5;59,96;6,23;4,12;6,87;0,07;220,6
2024-02-27T01:35:00;1,3399;1,4895;1,3697;75,51;65,27;85,73;59,97;6,35;4,22;6,92;0,07;220,6
2024-02-27T01:35:15;1,2957;1,4924;1,3596;76,99;65,06;90,4;59,97;6,9;4,18;7,41;0,07;220,54
2024-02-27T01:35:30;1,2978;1,4982;1,363;76,8;64,89;90,36;60,02;6,87;4,13;7,37;0,08;220,67
2024-02-27T01:35:45;1,2979;1,4973;1,3633;76,9;64,77;90,26;59,96;6,89;4,13;7,37;0,08;220,88
2024-02-27T01:36:00;1,2995;1,4952;1,3635;76,71;64,63;90,14;59,96;6,85;4,13;7,35;0,08;220,68
2024-02-27T01:36:15;1,2951;1,4901;1,3625;77,26;64,7;90,33;59,98;6,94;4,18;7,37;0,08;220,65
2024-02-27T01:36:30;1,2954;1,4916;1,3622;77,24;64,66;90,31;59,96;6,94;4,17;7,38;0,08;220,82
2024-02-27T01:36:45;1,3003;1,493;1,3642;76,88;64,67;90,05;59,97;6,86;4,16;7,34;0,08;220,85
2024-02-27T01:37:00;1,2991;1,4926;1,3649;77,18;64,66;90,05;60;6,9;4,16;7,33;0,08;220,87
2024-02-27T01:37:15;1,2995;1,4911;1,3653;77,35;64,76;90,05;60,02;6,92;4,18;7,33;0,08;221,03
2024-02-27T01:37:30;1,2995;1,4915;1,3642;77,23;64,7;90,02;59,97;6,91;4,18;7,34;0,08;221,06
2024-02-27T01:37:45;1,2991;1,4923;1,3651;77,21;64,64;89,97;59,99;6,91;4,16;7,33;0,08;221
2024-02-27T01:38:00;1,2996;1,493;1,3655;77,15;64,64;89,91;59,96;6,9;4,16;7,32;0,08;221,08
2024-02-27T01:38:15;1,3016;1,4935;1,3662;77,11;64,76;90,06;60,03;6,88;4,17;7,33;0,08;221,19
2024-02-27T01:38:30;1,2995;1,492;1,3651;77,23;64,73;90,05;60;6,91;4,17;7,34;0,08;221,12
2024-02-27T01:38:45;1,2995;1,4921;1,3651;77,31;64,84;90,07;60,01;6,91;4,18;7,34;0,08;221,05
2024-02-27T01:39:00;1,2996;1,492;1,3562;77,28;64,79;89,76;60,03;6,9;4,18;7,41;0,08;220,93
2024-02-27T01:39:15;1,3;1,4931;1,3557;77,17;64,73;89,73;60,01;6,9;4,17;7,42;0,08;221,12
2024-02-27T01:39:30;1,2995;1,4926;1,3559;77,2;64,63;89,67;60;6,9;4,16;7,41;0,08;221,06
2024-02-27T01:39:45;1,2991;1,4923;1,3559;77,25;64,72;89,72;60,02;6,91;4,17;7,41;0,08;221,07
2024-02-27T01:40:00;1,2985;1,4911;1,3552;77,16;64,62;89,58;59,95;6,91;4,17;7,41;0,08;220,96
2024-02-27T01:40:15;1,2979;1,4891;1,355;77,44;64,72;89,8;60,02;6,94;4,19;7,43;0,08;220,91
2024-02-27T01:40:30;1,2991;1,4912;1,3561;77,29;64,7;89,71;60,02;6,92;4,18;7,41;0,08;221,06
2024-02-27T01:40:45;1,2997;1,4907;1,3552;76,98;64,58;89,64;59,97;6,88;4,17;7,42;0,08;220,99
2024-02-27T01:41:00;1,2999;1,4906;1,3551;77,15;64,74;89,83;60,01;6,9;4,19;7,44;0,08;221,18
2024-02-27T01:41:15;1,3014;1,4909;1,3556;77,02;64,75;89,74;60,02;6,87;4,19;7,42;0,08;221,12
2024-02-27T01:41:30;1,2991;1,4906;1,3552;77,23;64,69;89,74;60;6,91;4,18;7,43;0,08;221,08
2024-02-27T01:41:45;1,4436;1,4909;1,4712;81,86;64,78;79,87;60,02;5,82;4,19;5,42;0,08;221,22
2024-02-27T01:42:01;1,4459;1,4982;1,4706;81,02;64,51;79,83;60,01;5,74;4,11;5,43;0,06;221,22
2024-02-27T01:42:15;1,4456;1,4985;1,4716;80,82;64,26;79,61;59,96;5,72;4,09;5,4;0,06;220,98
2024-02-27T01:42:30;1,4452;1,4986;1,4711;80,82;64,3;79,68;59,96;5,72;4,09;5,4;0,06;220,94
2024-02-27T01:42:45;1,4454;1,5002;1,4705;80,74;64,36;79,73;59,97;5,71;4,08;5,41;0,06;220,82
2024-02-27T01:43:00;1,4442;1,4978;1,4701;80,97;64,39;79,85;60,01;5,74;4,1;5,43;0,06;220,89
2024-02-27T01:43:15;1,4432;1,4966;1,4688;81;64,37;79,85;59,95;5,76;4,11;5,44;0,06;221,09
2024-02-27T01:43:30;1,4391;1,4911;1,4657;81,13;64,51;79,95;59,97;5,81;4,16;5,48;0,06;220,96
2024-02-27T01:43:45;1,4445;1,4991;1,471;80,95;64,32;79,78;59,99;5,74;4,09;5,41;0,06;221,04
2024-02-27T01:44:00;1,443;1,4966;1,4696;81;64,36;79,83;60;5,76;4,11;5,43;0,06;220,83
2024-02-27T01:44:15;1,4446;1,4985;1,4708;80,93;64,35;79,73;60;5,74;4,09;5,41;0,06;221,01
2024-02-27T01:44:30;1,4427;1,4921;1,4667;80,94;64,62;80,07;60,02;5,75;4,16;5,47;0,06;220,86
2024-02-27T01:44:45;1,4408;1,4855;1,4786;81,1;65,19;80,43;59,98;5,79;4,25;5,38;0,06;220,86
2024-02-27T01:45:00;1,4345;1,4808;1,4784;81,15;64,74;80,42;59,96;5,86;4,26;5,38;0,07;220,92
2024-02-27T01:45:15;1,4359;1,4807;1,4791;81,22;64,93;80,57;60,04;5,85;4,28;5,38;0,07;221
2024-02-27T01:45:30;1,4423;1,4862;1,4798;81,06;65,37;80,42;60,01;5,77;4,26;5,37;0,06;220,99
2024-02-27T01:45:45;1,4416;1,4846;1,4788;81,08;65,24;80,43;59,99;5,78;4,26;5,38;0,06;220,92
2024-02-27T01:46:00;1,4417;1,4844;1,4797;81,19;65,39;80,47;60,03;5,79;4,28;5,37;0,06;221,03
2024-02-27T01:46:15;1,4048;1,481;1,4773;83,66;65,25;80,51;59,96;6,35;4,29;5,4;0,07;220,85
2024-02-27T01:46:30;1,4051;1,4818;1,4767;83,68;65,26;80,56;59,97;6,35;4,29;5,4;0,07;220,86
2024-02-27T01:46:45;1,4058;1,4842;1,4788;83,62;65,19;80,51;59,99;6,34;4,26;5,38;0,07;220,78
2024-02-27T01:47:00;1,4056;1,4835;1,4787;83,69;65,22;80,52;60,01;6,34;4,27;5,38;0,07;220,77
2024-02-27T01:47:15;1,4077;1,4827;1,4791;83,48;65,2;80,49;60;6,3;4,27;5,37;0,07;220,78
2024-02-27T01:47:30;1,4081;1,4848;1,4802;83,63;65,18;80,58;60,05;6,31;4,26;5,37;0,07;220,89
2024-02-27T01:47:45;1,4055;1,4839;1,4792;83,77;65,18;80,57;60,03;6,35;4,26;5,38;0,07;220,84
2024-02-27T01:48:00;1,4436;1,4888;1,4811;80,82;65,16;80,24;59,98;5,73;4,22;5,33;0,06;220,7
2024-02-27T01:48:15;1,4454;1,4893;1,4796;80,85;65,53;80,46;60,04;5,72;4,24;5,37;0,06;220,83
2024-02-27T01:48:30;1,4457;1,4919;1,4799;80,83;65,48;80,45;60,04;5,71;4,22;5,36;0,06;220,86
2024-02-27T01:48:45;1,4283;1,4898;1,459;79,61;65,42;81,08;59,99;5,8;4,23;5,62;0,06;220,62
2024-02-27T01:49:00;1,4274;1,4909;1,4586;79,5;65,51;81,55;60,01;5,8;4,22;5,65;0,07;220,6
2024-02-27T01:49:15;1,4263;1,49;1,4577;79,67;65,54;81,58;60,02;5,82;4,23;5,67;0,07;220,62
2024-02-27T01:49:30;1,4249;1,4908;1,4585;79,81;65,5;81,56;60,03;5,85;4,22;5,65;0,07;220,64
2024-02-27T01:49:45;1,422;1,4168;1,4581;79,93;64,17;81,28;59,99;5,89;4,74;5,64;0,07;220,6
2024-02-27T01:50:00;1,42;1,415;1,4579;80,21;64,12;81,43;60,01;5,93;4,75;5,66;0,07;220,74
2024-02-27T01:50:15;1,2705;1,4141;1,3463;76,49;63,98;92,07;60,02;7,11;4,75;7,71;0,08;220,58
2024-02-27T01:50:30;1,2826;1,4112;1,3521;76,44;63,88;90,71;59,99;6,98;4,76;7,52;0,08;220,41
2024-02-27T01:50:45;1,2849;1,4128;1,353;76,38;63,9;90,59;59,98;6,95;4,75;7,5;0,08;220,46
2024-02-27T01:51:00;1,2992;1,417;1,3601;76,14;64,07;89,54;60,02;6,8;4,73;7,34;0,08;220,65
2024-02-27T01:51:15;1,2892;1,4113;1,3533;76,47;64,19;90,3;60,01;6,92;4,78;7,47;0,08;220,49
2024-02-27T01:51:30;1,2908;1,4125;1,3556;76,49;64,09;90,13;60,03;6,91;4,77;7,43;0,08;220,52
2024-02-27T01:51:45;1,2934;1,4146;1,3578;76,14;63,85;89,75;59,99;6,85;4,73;7,38;0,08;220,52
2024-02-27T01:52:00;1,2883;1,4056;1,3536;76,33;64,89;90,2;59,98;6,91;4,88;7,46;0,08;220,37
2024-02-27T01:52:15;1,293;1,408;1,3566;76,24;64,93;89,91;60;6,86;4,87;7,4;0,08;220,46
2024-02-27T01:52:30;1,2952;1,4087;1,3608;76,59;64,86;89,94;60;6,87;4,86;7,36;0,08;220,49
2024-02-27T01:52:45;1,2976;1,4105;1,3619;76,28;64,73;89,71;59,97;6,82;4,83;7,33;0,08;220,47
2024-02-27T01:53:00;1,2969;1,4078;1,3613;76,53;64,82;89,92;60,01;6,85;4,86;7,34;0,08;220,3
2024-02-27T01:53:15;1,2917;1,4053;1,3595;76,87;64,71;90,05;59,97;6,92;4,86;7,37;0,08;220,16
2024-02-27T01:53:30;1,2964;1,4073;1,3621;76,63;64,8;89,96;60,02;6,86;4,86;7,34;0,08;220,33
2024-02-27T01:53:45;1,2945;1,4056;1,3598;76,75;64,89;90,15;60,01;6,89;4,88;7,38;0,08;220,42
2024-02-27T01:54:00;1,2959;1,4737;1,3612;76,58;66,03;90,22;60,02;6,86;4,4;7,37;0,08;220,34
2024-02-27T01:54:15;1,2962;1,4732;1,3612;76,57;65,96;90,17;60,01;6,86;4,4;7,36;0,08;220,29
2024-02-27T01:54:30;1,2951;1,4722;1,3595;76,59;66,02;90,35;59,99;6,87;4,41;7,4;0,08;220,28
2024-02-27T01:54:45;1,2956;1,4729;1,3607;76,57;65,99;90,2;60,02;6,86;4,4;7,37;0,08;220,12
2024-02-27T01:55:00;1,2955;1,4731;1,3605;76,55;66,04;90,28;60,02;6,86;4,4;7,38;0,08;220,28
2024-02-27T01:55:15;1,292;1,4736;1,3559;76,2;66,09;90,44;60,04;6,87;4,4;7,45;0,08;220,37
2024-02-27T01:55:30;1,2923;1,4752;1,3552;75,85;65,91;90,38;59,97;6,82;4,37;7,44;0,08;220,06
2024-02-27T01:55:45;1,2941;1,4787;1,3557;75,7;66,11;90,28;59,99;6,79;4,36;7,43;0,08;220,14
2024-02-27T01:56:00;1,2983;1,4792;1,3603;76,05;66,22;90,22;59,99;6,78;4,36;7,37;0,08;220,17
2024-02-27T01:56:15;1,3003;1,4922;1,3606;74,98;66;90,11;59,97;6,66;4,23;7,36;0,08;219,99
2024-02-27T01:56:30;1,3;1,4916;1,3597;74,95;65,96;90,24;59,95;6,66;4,24;7,38;0,08;219,94
2024-02-27T01:56:45;1,3001;1,492;1,3685;75,08;65,99;90,24;59,98;6,67;4,24;7,28;0,08;220,01
2024-02-27T01:57:00;1,302;1,4942;1,3704;75,13;66,03;90,28;60,05;6,66;4,22;7,26;0,08;219,96
2024-02-27T01:57:15;1,3;1,4908;1,3681;75,26;66,1;90,4;60,03;6,69;4,25;7,29;0,08;219,96
2024-02-27T01:57:30;1,2992;1,4899;1,3669;75,19;66,04;90,44;60;6,69;4,25;7,31;0,08;219,84
2024-02-27T01:57:45;1,3073;1,4898;1,3673;75,05;66,28;90,56;60,06;6,6;4,27;7,32;0,08;220,01
2024-02-27T01:58:00;1,3059;1,4877;1,3655;74,95;66,19;90,46;59,98;6,61;4,28;7,33;0,08;219,92
2024-02-27T01:58:15;1,3079;1,4903;1,367;74,92;66,21;90,46;60,01;6,59;4,27;7,31;0,08;220,07
2024-02-27T01:58:30;1,306;1,4899;1,3661;74,9;66,12;90,49;60;6,6;4,26;7,32;0,07;219,86
2024-02-27T01:58:45;1,3071;1,4903;1,3667;74,78;66,09;90,35;59,97;6,58;4,25;7,3;0,08;219,88
2024-02-27T01:59:00;1,3077;1,4908;1,3674;74,78;66,01;90,32;59,99;6,57;4,24;7,29;0,08;219,83
2024-02-27T01:59:15;1,305;1,486;1,3664;75,18;66,09;90,51;60,03;6,63;4,29;7,32;0,07;219,86
2024-02-27T01:59:30;1,3015;1,4842;1,3665;75,8;65,95;90,45;60,01;6,72;4,3;7,32;0,08;219,96
2024-02-27T01:59:45;1,3029;1,4864;1,3683;75,66;65,74;90,22;60,01;6,7;4,26;7,27;0,08;219,88
2024-02-27T02:00:00;1,2994;1,4798;1,3652;75,87;65,89;90,5;60;6,75;4,33;7,33;0,08;219,84
2024-02-27T02:00:15;1,4446;1,4779;1,4796;80,46;65,89;80,74;59,97;5,67;4,34;5,36;0,08;219,86
2024-02-27T02:00:30;1,4411;1,4794;1,4821;81,23;65,83;80,66;59,98;5,76;4,33;5,33;0,06;219,9
2024-02-27T02:00:45;1,4431;1,4758;1,4788;80,55;66;80,81;59,97;5,7;4,37;5,38;0,06;219,96
2024-02-27T02:01:00;1,4443;1,4776;1,4805;80,51;66;80,79;60;5,68;4,35;5,36;0,06;219,87
2024-02-27T02:01:15;1,4448;1,4778;1,4808;80,5;66;80,78;60;5,68;4,35;5,35;0,07;219,93
2024-02-27T02:01:30;1,4182;1,3968;1,4799;86,51;66,7;80,78;59,98;6,39;5,08;5,36;0,07;220
2024-02-27T02:01:45;1,423;1,4064;1,4813;86,08;66,81;80,91;60,06;6,31;5,01;5,36;0,07;219,98
2024-02-27T02:02:00;1,4234;1,4065;1,4809;85,92;66,81;80,86;60,01;6,3;5,01;5,36;0,07;220,07
2024-02-27T02:02:15;1,4228;1,4028;1,4821;86,29;66,85;80,81;60,02;6,33;5,04;5,35;0,07;220,02
2024-02-27T02:02:30;1,4233;1,4043;1,4812;86,08;66,79;80,78;60;6,31;5,02;5,35;0,07;219,95
2024-02-27T02:02:45;1,4224;1,4035;1,4807;86,09;66,85;80,75;59,99;6,31;5,03;5,35;0,07;219,84
2024-02-27T02:03:00;1,4209;1,3992;1,4803;86,3;66,85;80,71;59,98;6,34;5,06;5,35;0,07;219,62
2024-02-27T02:03:15;1,4204;1,3998;1,4786;86,34;66,97;80,83;59,97;6,35;5,07;5,38;0,07;219,8
2024-02-27T02:03:30;1,4216;1,4004;1,4795;86,3;67,07;80,78;59,99;6,34;5,08;5,37;0,07;219,82
2024-02-27T02:03:45;1,4256;1,4008;1,4803;85,95;67,15;80,85;60,03;6,27;5,08;5,36;0,07;219,94
2024-02-27T02:04:00;1,425;1,3994;1,4804;85,93;67,12;80,75;60;6,27;5,09;5,35;0,07;219,84
2024-02-27T02:04:15;1,4257;1,4;1,4804;85,99;67,17;80,82;60,02;6,27;5,09;5,36;0,07;219,91
2024-02-27T02:04:30;1,4272;1,3882;1,4815;86,01;68,74;80,76;60,02;6,26;5,31;5,34;0,07;219,89
2024-02-27T02:04:45;1,4263;1,3865;1,4815;85,96;68,62;80,58;59,98;6,26;5,31;5,33;0,07;219,74
2024-02-27T02:05:00;1,425;1,3822;1,4793;86,07;69,06;80,73;59,96;6,28;5,38;5,36;0,07;219,7
2024-02-27T02:05:15;1,4245;1,3772;1,48;86,16;69,07;80,58;59,98;6,29;5,42;5,34;0,07;219,55
2024-02-27T02:05:30;1,4249;1,3776;1,4802;86,16;69,06;80,58;59,97;6,29;5,42;5,34;0,07;219,68
2024-02-27T02:05:45;1,4252;1,3771;1,4812;86,28;69,13;80,55;59,99;6,29;5,43;5,32;0,07;219,52
2024-02-27T02:06:00;1,425;1,3767;1,481;86,27;69,11;80,6;59,99;6,3;5,43;5,33;0,07;219,71
2024-02-27T02:06:15;1,4139;1,3756;1,4811;86,55;69,09;80,58;59,98;6,43;5,44;5,33;0,07;219,55
2024-02-27T02:06:30;1,4134;1,3757;1,4807;86,56;69,04;80,59;59,97;6,44;5,43;5,33;0,07;219,59
2024-02-27T02:06:45;1,4144;1,3743;1,4819;86,62;69,12;80,53;59,99;6,43;5,45;5,32;0,07;219,48
2024-02-27T02:07:00;1,4162;1,3759;1,4832;86,72;69,16;80,6;60,04;6,42;5,44;5,31;0,07;219,57
2024-02-27T02:07:15;1,4144;1,3735;1,4806;86,81;69,18;80,67;60,02;6,45;5,46;5,34;0,07;219,57
2024-02-27T02:07:30;1,3961;1,3736;1,4612;85,87;69,18;81,76;60,02;6,58;5,46;5,61;0,07;219,54
2024-02-27T02:07:45;1,395;1,3727;1,4606;85,75;69,05;81,68;59,96;6,58;5,46;5,61;0,07;219,46
2024-02-27T02:08:00;1,3951;1,3732;1,4607;85,76;69,04;81,7;59,96;6,58;5,45;5,61;0,07;219,51
2024-02-27T02:08:15;1,3934;1,3707;1,4587;85,88;69,15;81,8;59,95;6,6;5,48;5,64;0,07;219,48
2024-02-27T02:08:30;1,394;1,372;1,4593;86,02;69,2;81,91;60,03;6,61;5,48;5,64;0,07;219,46
2024-02-27T02:08:45;1,2666;1,3708;1,3563;83,01;69,21;91,92;60,02;7,71;5,49;7,54;0,08;219,49
2024-02-27T02:09:00;1,2669;1,3677;1,3553;83,26;69,45;91,91;60,02;7,73;5,53;7,55;0,09;219,48
2024-02-27T02:09:15;1,2721;1,367;1,3578;83,11;69,36;91,23;59,98;7,66;5,53;7,46;0,09;219,38
2024-02-27T02:09:30;1,2825;1,3714;1,3648;82,79;69,23;90,33;60;7,53;5,49;7,31;0,09;219,54
2024-02-27T02:09:45;1,28;1,3709;1,363;82,82;69,16;90,47;59,96;7,56;5,48;7,34;0,09;219,48
2024-02-27T02:10:00;1,2781;1,3718;1,3624;82,77;69,14;90,75;59,98;7,57;5,47;7,37;0,09;219,46
2024-02-27T02:10:15;1,2817;1,3752;1,365;82,84;69,22;90,43;60,01;7,54;5,45;7,32;0,09;219,46
2024-02-27T02:10:30;1,2753;1,3745;1,36;83,07;68,9;90,95;59,99;7,62;5,43;7,41;0,09;219,37
2024-02-27T02:10:45;1,2801;1,3777;1,3644;82,74;68,58;90,34;59,96;7,54;5,37;7,31;0,09;219,29
2024-02-27T02:11:00;1,2737;1,3724;1,3633;83;68,18;90,54;59,96;7,64;5,39;7,34;0,09;219,43
2024-02-27T02:11:15;1,273;1,3711;1,3627;83,15;68,32;90,63;60;7,65;5,41;7,35;0,09;219,27
2024-02-27T02:11:30;1,2778;1,3735;1,3617;83,13;68,91;90,67;59,99;7,6;5,44;7,36;0,09;219,25
2024-02-27T02:11:45;1,2791;1,3759;1,3639;82,94;68,83;90,6;60,01;7,57;5,41;7,34;0,08;219,33
2024-02-27T02:12:00;1,2785;1,3756;1,3631;82,79;68,59;90,4;59,93;7,56;5,39;7,33;0,09;219,26
2024-02-27T02:12:15;1,2775;1,3756;1,3632;83;68,63;90,51;59,96;7,59;5,4;7,34;0,09;219,26
2024-02-27T02:12:30;1,2773;1,3199;1,3301;82,84;68,53;92,65;59,96;7,58;5,87;7,9;0,09;219,17
2024-02-27T02:12:45;1,2777;1,3237;1,3314;82,89;68,28;92,59;60;7,58;5,81;7,88;0,09;219,26
2024-02-27T02:13:00;1,2767;1,3247;1,3307;82,97;68,12;92,62;59,99;7,6;5,79;7,89;0,09;219,23
2024-02-27T02:13:15;1,2754;1,2747;1,3304;83,09;66,64;92,47;59,97;7,62;6,08;7,88;0,09;219,24
2024-02-27T02:13:30;1,2756;1,2731;1,3307;83,07;66,73;92,4;59,96;7,62;6,1;7,87;0,09;219,19
2024-02-27T02:13:45;1,2744;1,2726;1,3299;83,21;66,77;92,51;59,97;7,64;6,11;7,88;0,09;219,07
2024-02-27T02:14:00;1,2774;1,2744;1,3533;83,08;66,59;89,92;59,97;7,6;6,08;7,4;0,09;219,2
2024-02-27T02:14:15;1,2739;1,2743;1,3537;83,65;66,61;90,02;60,01;7,68;6,08;7,4;0,09;219,08
2024-02-27T02:14:30;1,2539;1,2706;1,3542;86,64;66,61;90,12;60,02;8,18;6,11;7,41;0,09;219,18
2024-02-27T02:14:45;1,2515;1,2675;1,3533;86,83;66,52;90,08;59,99;8,22;6,12;7,41;0,09;218,94
2024-02-27T02:15:00;1,2523;1,2684;1,3534;86,76;66,54;90,23;59,99;8,21;6,13;7,43;0,09;219,26
2024-02-27T02:15:15;1,251;1,2659;1,3531;86,91;66,55;90,13;59,99;8,23;6,14;7,42;0,09;219,09
2024-02-27T02:15:30;1,2533;1,2663;1,3536;86,57;66,51;90,13;60,02;8,17;6,13;7,41;0,09;218,94
2024-02-27T02:15:45;1,2529;1,2656;1,353;86,52;66,5;90,08;59,97;8,18;6,14;7,41;0,09;219,05
2024-02-27T02:16:00;1,2534;1,2662;1,3535;86,62;66,68;90,22;60,03;8,18;6,15;7,42;0,09;219,02
2024-02-27T02:16:15;1,2739;1,268;1,353;83,67;66,73;90,17;60,02;7,69;6,14;7,42;0,09;219,12
2024-02-27T02:16:30;1,2683;1,2707;1,3539;83,89;66,68;90,11;60,03;7,77;6,12;7,41;0,09;219,21
2024-02-27T02:16:45;1,2655;1,2689;1,3533;84,05;66,51;90,08;60;7,81;6,11;7,41;0,09;219,05
2024-02-27T02:17:00;1,2647;1,2661;1,352;84,15;66,57;90,04;59,96;7,82;6,14;7,42;0,09;219
2024-02-27T02:17:15;1,2641;1,2634;1,351;84,35;66,72;90,09;59,96;7,85;6,17;7,43;0,09;218,93
2024-02-27T02:17:30;1,2672;1,3234;1,3548;84,04;66,34;90,04;60,01;7,78;5,64;7,39;0,09;218,91
2024-02-27T02:17:45;1,2656;1,3213;1,3529;84,06;66,4;90,06;59,96;7,8;5,66;7,4;0,09;218,81
2024-02-27T02:18:00;1,2667;1,3243;1,3536;84,04;66,44;90,13;60;7,79;5,64;7,4;0,09;218,86
2024-02-27T02:18:15;1,2671;1,3256;1,353;83,94;66,58;90,25;60,02;7,77;5,64;7,42;0,09;218,81
2024-02-27T02:18:30;1,2668;1,326;1,3622;83,85;66,52;90,51;59,99;7,77;5,63;7,33;0,09;218,75
2024-02-27T02:18:45;1,3985;1,3263;1,4798;87,67;66,48;80,52;60;6,67;5,62;5,32;0,08;218,86
2024-02-27T02:19:00;1,3969;1,3269;1,4799;87,77;66,47;80,53;60,01;6,69;5,62;5,32;0,07;218,83
2024-02-27T02:19:15;1,3977;1,3255;1,4784;87,75;66,6;80,65;60,02;6,68;5,64;5,34;0,07;218,77
2024-02-27T02:19:30;1,3939;1,3221;1,4735;87,93;66,9;80,84;59,99;6,74;5,7;5,41;0,07;219,04
2024-02-27T02:19:45;1,3993;1,3285;1,4642;87,58;66,64;81,98;60,03;6,65;5,62;5,58;0,07;218,77
2024-02-27T02:20:00;1,3991;1,3275;1,4614;87,49;66,57;81,99;60;6,64;5,62;5,61;0,07;218,71
