series,timestamp,value,label
6A,2025-02-28T00:00:00Z,19.97,
6A,2025-02-28T00:00:15Z,25.44,
6A,2025-02-28T00:00:30Z,25.26,
6A,2025-02-28T00:00:45Z,25.17,
6A,2025-02-28T00:01:00Z,24.68,
6A,2025-02-28T00:01:15Z,24.64,
6A,2025-02-28T00:01:30Z,24.75,
6A,2025-02-28T00:01:45Z,24.8,
6A,2025-02-28T00:02:00Z,25.27,
6A,2025-02-28T00:02:15Z,25.27,
6A,2025-02-28T00:02:30Z,25.26,
6A,2025-02-28T00:02:45Z,25.19,
6A,2025-02-28T00:03:00Z,25.2,
6A,2025-02-28T00:03:15Z,25.22,
6A,2025-02-28T00:03:30Z,25.32,
6A,2025-02-28T00:03:45Z,24.81,
6A,2025-02-28T00:04:00Z,25.25,
6A,2025-02-28T00:04:15Z,25.42,
6A,2025-02-28T00:04:30Z,25.910000000000004,
6A,2025-02-28T00:04:45Z,25.880000000000003,
6A,2025-02-28T00:05:00Z,25.8,
6A,2025-02-28T00:05:15Z,25.79,
6A,2025-02-28T00:05:30Z,25.75,
6A,2025-02-28T00:05:45Z,25.34,
6A,2025-02-28T00:06:00Z,24.92,
6A,2025-02-28T00:06:15Z,24.99,
6A,2025-02-28T00:06:30Z,24.950000000000003,
6A,2025-02-28T00:06:45Z,24.96,
6A,2025-02-28T00:07:00Z,24.9,
6A,2025-02-28T00:07:15Z,19.51,
6A,2025-02-28T00:07:30Z,19.53,
6A,2025-02-28T00:07:45Z,20.07,
6A,2025-02-28T00:08:00Z,20.09,
6A,2025-02-28T00:08:15Z,20.67,
6A,2025-02-28T00:08:30Z,20.64,
6A,2025-02-28T00:08:45Z,20.32,
6A,2025-02-28T00:09:00Z,20.75,
6A,2025-02-28T00:09:15Z,21.39,
6A,2025-02-28T00:09:30Z,21.37,
6A,2025-02-28T00:09:45Z,20.81,
6A,2025-02-28T00:10:00Z,20.31,
6A,2025-02-28T00:10:15Z,19.69,
6A,2025-02-28T00:10:30Z,19.84,
6A,2025-02-28T00:10:45Z,19.77,
6A,2025-02-28T00:11:00Z,19.75,
6A,2025-02-28T00:11:15Z,19.76,
6A,2025-02-28T00:11:30Z,19.75,
6A,2025-02-28T00:11:45Z,20.01,
6A,2025-02-28T00:12:00Z,19.94,
6A,2025-02-28T00:12:15Z,19.94,
6A,2025-02-28T00:12:30Z,20.46,
6A,2025-02-28T00:12:45Z,20.71,
6A,2025-02-28T00:13:00Z,20.72,
6A,2025-02-28T00:13:15Z,20.71,
6A,2025-02-28T00:13:30Z,20.69,
6A,2025-02-28T00:13:45Z,20.61,
6A,2025-02-28T00:14:00Z,20.630000000000003,
6A,2025-02-28T00:14:15Z,20.65,
6A,2025-02-28T00:14:30Z,20.58,
6A,2025-02-28T00:14:45Z,22.17,
6A,2025-02-28T00:15:00Z,21.25,
6A,2025-02-28T00:15:15Z,26.94,
6A,2025-02-28T00:15:30Z,27.52,
6A,2025-02-28T00:15:45Z,25.97,
6A,2025-02-28T00:16:00Z,25.410000000000004,
6A,2025-02-28T00:16:15Z,25.96,
6A,2025-02-28T00:16:30Z,26.15,
6A,2025-02-28T00:16:45Z,26.03,
6A,2025-02-28T00:17:00Z,25.99,
6A,2025-02-28T00:17:15Z,26.07,
6A,2025-02-28T00:17:30Z,26.54,
6A,2025-02-28T00:17:45Z,26.0,
6A,2025-02-28T00:18:00Z,26.01,
6A,2025-02-28T00:18:15Z,25.99,
6A,2025-02-28T00:18:30Z,26.42,
6A,2025-02-28T00:18:45Z,26.09,
6A,2025-02-28T00:19:00Z,26.29,
6A,2025-02-28T00:19:15Z,26.200000000000003,
6A,2025-02-28T00:19:30Z,27.33,
6A,2025-02-28T00:19:45Z,26.86,
6A,2025-02-28T00:20:00Z,26.76,
6A,2025-02-28T00:20:15Z,26.35,
6A,2025-02-28T00:20:30Z,25.61,
6A,2025-02-28T00:20:45Z,25.68,
6A,2025-02-28T00:21:00Z,25.63,
6A,2025-02-28T00:21:15Z,25.73,
6A,2025-02-28T00:21:30Z,25.74,
6A,2025-02-28T00:21:45Z,25.67,
6A,2025-02-28T00:22:00Z,25.69,
6A,2025-02-28T00:22:15Z,20.42,
6A,2025-02-28T00:22:30Z,20.29,
6A,2025-02-28T00:22:45Z,20.21,
6A,2025-02-28T00:23:00Z,21.03,
6A,2025-02-28T00:23:15Z,20.25,
6A,2025-02-28T00:23:30Z,20.1,
6A,2025-02-28T00:23:45Z,19.96,
6A,2025-02-28T00:24:00Z,20.01,
6A,2025-02-28T00:24:15Z,20.42,
6A,2025-02-28T00:24:30Z,19.7,
6A,2025-02-28T00:24:45Z,19.77,
6A,2025-02-28T00:25:00Z,19.82,
6A,2025-02-28T00:25:15Z,19.86,
6A,2025-02-28T00:25:30Z,21.01,
6A,2025-02-28T00:25:45Z,20.31,
6A,2025-02-28T00:26:00Z,20.37,
6A,2025-02-28T00:26:15Z,20.380000000000003,
6A,2025-02-28T00:26:30Z,20.4,
6A,2025-02-28T00:26:45Z,20.85,
6A,2025-02-28T00:27:00Z,20.0,
6A,2025-02-28T00:27:15Z,19.84,
6A,2025-02-28T00:27:30Z,19.67,
6A,2025-02-28T00:27:45Z,19.630000000000003,
6A,2025-02-28T00:28:00Z,19.64,
6A,2025-02-28T00:28:15Z,19.57,
6A,2025-02-28T00:28:30Z,19.58,
6A,2025-02-28T00:28:45Z,19.53,
6A,2025-02-28T00:29:00Z,19.59,
6A,2025-02-28T00:29:15Z,19.66,
6A,2025-02-28T00:29:30Z,19.58,
6A,2025-02-28T00:29:45Z,19.64,
6A,2025-02-28T00:30:00Z,19.67,
