series,timestamp,value,label
6A,2025-02-07T00:00:00Z,33.84,
6A,2025-02-07T00:00:15Z,33.84,
6A,2025-02-07T00:00:30Z,34.22,
6A,2025-02-07T00:00:45Z,35.32,
6A,2025-02-07T00:01:00Z,34.74,
6A,2025-02-07T00:01:15Z,34.44,
6A,2025-02-07T00:01:30Z,34.03,
6A,2025-02-07T00:01:45Z,34.34,
6A,2025-02-07T00:02:00Z,34.28,
6A,2025-02-07T00:02:15Z,34.36,
6A,2025-02-07T00:02:30Z,34.160000000000004,
6A,2025-02-07T00:02:45Z,34.150000000000006,
6A,2025-02-07T00:03:00Z,34.66,
6A,2025-02-07T00:03:15Z,36.03,
6A,2025-02-07T00:03:30Z,35.059999999999995,
6A,2025-02-07T00:03:45Z,35.03,
6A,2025-02-07T00:04:00Z,37.29,
6A,2025-02-07T00:04:15Z,35.230000000000004,
6A,2025-02-07T00:04:30Z,35.19,
6A,2025-02-07T00:04:45Z,35.7,
6A,2025-02-07T00:05:00Z,34.46,
6A,2025-02-07T00:05:15Z,33.76,
6A,2025-02-07T00:05:30Z,33.79,
6A,2025-02-07T00:05:45Z,33.76,
6A,2025-02-07T00:06:00Z,33.54,
6A,2025-02-07T00:06:15Z,33.59,
6A,2025-02-07T00:06:30Z,33.629999999999995,
6A,2025-02-07T00:06:45Z,34.94,
6A,2025-02-07T00:07:00Z,33.75,
6A,2025-02-07T00:07:15Z,34.599999999999994,
6A,2025-02-07T00:07:30Z,33.870000000000005,
6A,2025-02-07T00:07:45Z,33.96,
6A,2025-02-07T00:08:00Z,35.01,
6A,2025-02-07T00:08:15Z,34.08,
6A,2025-02-07T00:08:30Z,33.97,
6A,2025-02-07T00:08:45Z,34.09,
6A,2025-02-07T00:09:00Z,34.43,
6A,2025-02-07T00:09:15Z,34.05,
6A,2025-02-07T00:09:30Z,34.34,
6A,2025-02-07T00:09:45Z,33.910000000000004,
6A,2025-02-07T00:10:00Z,33.91,
6A,2025-02-07T00:10:15Z,33.93,
6A,2025-02-07T00:10:30Z,34.800000000000004,
6A,2025-02-07T00:10:45Z,33.86,
6A,2025-02-07T00:11:00Z,34.56,
6A,2025-02-07T00:11:15Z,34.58,
6A,2025-02-07T00:11:30Z,34.62,
6A,2025-02-07T00:11:45Z,34.63,
6A,2025-02-07T00:12:00Z,34.65,
6A,2025-02-07T00:12:15Z,34.59,
6A,2025-02-07T00:12:30Z,34.11,
6A,2025-02-07T00:12:45Z,34.7,
6A,2025-02-07T00:13:00Z,34.69,
6A,2025-02-07T00:13:15Z,34.6,
6A,2025-02-07T00:13:30Z,35.42,
6A,2025-02-07T00:13:45Z,34.44,
6A,2025-02-07T00:14:00Z,35.5,
6A,2025-02-07T00:14:15Z,34.46,
6A,2025-02-07T00:14:30Z,35.14,
6A,2025-02-07T00:14:45Z,34.53,
6A,2025-02-07T00:15:00Z,33.77,
6A,2025-02-07T00:15:15Z,33.86,
6A,2025-02-07T00:15:30Z,33.9,
6A,2025-02-07T00:15:45Z,33.870000000000005,
6A,2025-02-07T00:16:00Z,34.63,
6A,2025-02-07T00:16:15Z,34.64,
6A,2025-02-07T00:16:30Z,35.27,
6A,2025-02-07T00:16:45Z,35.49,
6A,2025-02-07T00:17:00Z,34.480000000000004,
6A,2025-02-07T00:17:15Z,34.489999999999995,
6A,2025-02-07T00:17:30Z,34.34,
6A,2025-02-07T00:17:45Z,33.8,
6A,2025-02-07T00:18:00Z,33.79,
6A,2025-02-07T00:18:15Z,34.47,
6A,2025-02-07T00:18:30Z,35.650000000000006,
6A,2025-02-07T00:18:45Z,34.550000000000004,
6A,2025-02-07T00:19:00Z,35.04,
6A,2025-02-07T00:19:15Z,34.370000000000005,
6A,2025-02-07T00:19:30Z,34.150000000000006,
6A,2025-02-07T00:19:45Z,34.18,
6A,2025-02-07T00:20:00Z,35.02,
6A,2025-02-07T00:20:15Z,34.14,
6A,2025-02-07T00:20:30Z,34.05,
6A,2025-02-07T00:20:45Z,34.550000000000004,
6A,2025-02-07T00:21:00Z,33.83,
6A,2025-02-07T00:21:15Z,33.800000000000004,
6A,2025-02-07T00:21:30Z,34.11,
6A,2025-02-07T00:21:45Z,34.08,
6A,2025-02-07T00:22:00Z,34.36,
6A,2025-02-07T00:22:15Z,34.13,
6A,2025-02-07T00:22:30Z,34.04,
6A,2025-02-07T00:22:45Z,33.92,
6A,2025-02-07T00:23:00Z,34.86,
6A,2025-02-07T00:23:15Z,33.97,
6A,2025-02-07T00:23:30Z,33.96,
6A,2025-02-07T00:23:45Z,34.050000000000004,
6A,2025-02-07T00:24:00Z,34.53,
6A,2025-02-07T00:24:15Z,33.85,
6A,2025-02-07T00:24:30Z,33.77,
6A,2025-02-07T00:24:45Z,33.44,
6A,2025-02-07T00:25:00Z,33.370000000000005,
6A,2025-02-07T00:25:15Z,33.62,
6A,2025-02-07T00:25:30Z,33.26,
6A,2025-02-07T00:25:45Z,33.27,
6A,2025-02-07T00:26:00Z,33.28,
6A,2025-02-07T00:26:15Z,34.72,
6A,2025-02-07T00:26:30Z,34.04,
6A,2025-02-07T00:26:45Z,35.209999999999994,
6A,2025-02-07T00:27:00Z,33.95,
6A,2025-02-07T00:27:15Z,34.9,
6A,2025-02-07T00:27:30Z,34.8,
6A,2025-02-07T00:27:45Z,34.81,
6A,2025-02-07T00:28:00Z,34.93000000000001,
6A,2025-02-07T00:28:15Z,35.64,
6A,2025-02-07T00:28:30Z,34.84,
6A,2025-02-07T00:28:45Z,33.51,
6A,2025-02-07T00:29:00Z,33.57,
6A,2025-02-07T00:29:15Z,33.53,
6A,2025-02-07T00:29:30Z,33.85,
6A,2025-02-07T00:29:45Z,32.97,
6A,2025-02-07T00:30:00Z,32.96,
6A,2025-02-07T00:30:15Z,33.14,
6A,2025-02-07T00:30:30Z,33.03,
6A,2025-02-07T00:30:45Z,33.0,
6A,2025-02-07T00:31:00Z,32.77,
6A,2025-02-07T00:31:15Z,32.730000000000004,
6A,2025-02-07T00:31:30Z,32.77,
6A,2025-02-07T00:31:45Z,32.980000000000004,
6A,2025-02-07T00:32:00Z,32.92,
6A,2025-02-07T00:32:15Z,32.78,
6A,2025-02-07T00:32:30Z,33.33,
6A,2025-02-07T00:32:45Z,34.120000000000005,
6A,2025-02-07T00:33:00Z,33.44,
6A,2025-02-07T00:33:15Z,33.35,
6A,2025-02-07T00:33:30Z,33.34,
6A,2025-02-07T00:33:45Z,32.879999999999995,
6A,2025-02-07T00:34:00Z,33.35,
6A,2025-02-07T00:34:15Z,32.92,
6A,2025-02-07T00:34:30Z,32.94,
6A,2025-02-07T00:34:45Z,33.49,
6A,2025-02-07T00:35:00Z,33.6,
6A,2025-02-07T00:35:15Z,34.19,
6A,2025-02-07T00:35:30Z,34.21,
6A,2025-02-07T00:35:45Z,34.18000000000001,
6A,2025-02-07T00:36:00Z,34.89,
6A,2025-02-07T00:36:15Z,34.150000000000006,
6A,2025-02-07T00:36:30Z,34.62,
6A,2025-02-07T00:36:45Z,34.24,
6A,2025-02-07T00:37:00Z,34.379999999999995,
6A,2025-02-07T00:37:15Z,33.7,
6A,2025-02-07T00:37:30Z,33.74,
6A,2025-02-07T00:37:45Z,33.730000000000004,
6A,2025-02-07T00:38:00Z,33.77,
6A,2025-02-07T00:38:15Z,33.65,
6A,2025-02-07T00:38:30Z,33.77,
6A,2025-02-07T00:38:45Z,33.62,
6A,2025-02-07T00:39:00Z,34.66,
6A,2025-02-07T00:39:15Z,32.980000000000004,
6A,2025-02-07T00:39:30Z,34.32,
6A,2025-02-07T00:39:45Z,33.1,
6A,2025-02-07T00:40:00Z,33.06,
6A,2025-02-07T00:40:15Z,33.27,
6A,2025-02-07T00:40:30Z,33.23,
6A,2025-02-07T00:40:45Z,33.17,
6A,2025-02-07T00:41:00Z,33.489999999999995,
6A,2025-02-07T00:41:15Z,33.65,
6A,2025-02-07T00:41:30Z,33.53,
6A,2025-02-07T00:41:45Z,33.81,
6A,2025-02-07T00:42:00Z,33.67999999999999,
6A,2025-02-07T00:42:15Z,34.099999999999994,
6A,2025-02-07T00:42:30Z,33.120000000000005,
6A,2025-02-07T00:42:45Z,33.260000000000005,
6A,2025-02-07T00:43:00Z,33.86,
6A,2025-02-07T00:43:15Z,33.17,
6A,2025-02-07T00:43:30Z,33.15,
6A,2025-02-07T00:43:45Z,33.71,
6A,2025-02-07T00:44:00Z,33.14,
6A,2025-02-07T00:44:15Z,33.480000000000004,
6A,2025-02-07T00:44:30Z,33.379999999999995,
6A,2025-02-07T00:44:45Z,33.2,
6A,2025-02-07T00:45:00Z,33.09,
6A,2025-02-07T00:45:15Z,33.75,
6A,2025-02-07T00:45:30Z,34.8,
