series,timestamp,value,label
11A,2024-12-20T00:00:00Z,15.489999999999998,
11A,2024-12-20T00:00:15Z,15.64,
11A,2024-12-20T00:00:30Z,15.66,
11A,2024-12-20T00:00:45Z,15.71,
11A,2024-12-20T00:01:00Z,15.64,
11A,2024-12-20T00:01:15Z,15.69,
11A,2024-12-20T00:01:30Z,15.669999999999998,
11A,2024-12-20T00:01:45Z,15.63,
11A,2024-12-20T00:02:00Z,15.69,
11A,2024-12-20T00:02:15Z,15.66,
11A,2024-12-20T00:02:30Z,15.63,
11A,2024-12-20T00:02:45Z,15.63,
11A,2024-12-20T00:03:00Z,15.63,
11A,2024-12-20T00:03:15Z,15.63,
11A,2024-12-20T00:03:30Z,15.61,
11A,2024-12-20T00:03:45Z,15.64,
11A,2024-12-20T00:04:00Z,15.65,
11A,2024-12-20T00:04:15Z,15.64,
11A,2024-12-20T00:04:30Z,15.64,
11A,2024-12-20T00:04:45Z,15.62,
11A,2024-12-20T00:05:00Z,16.14,
11A,2024-12-20T00:05:15Z,16.16,
11A,2024-12-20T00:05:30Z,13.05,
11A,2024-12-20T00:05:45Z,13.02,
11A,2024-12-20T00:06:00Z,13.090000000000002,
11A,2024-12-20T00:06:15Z,13.07,
11A,2024-12-20T00:06:30Z,13.17,
11A,2024-12-20T00:06:45Z,13.3,
11A,2024-12-20T00:07:00Z,13.55,
11A,2024-12-20T00:07:15Z,13.64,
11A,2024-12-20T00:07:30Z,13.44,
11A,2024-12-20T00:07:45Z,13.26,
11A,2024-12-20T00:08:00Z,13.16,
11A,2024-12-20T00:08:15Z,13.13,
11A,2024-12-20T00:08:30Z,13.189999999999998,
11A,2024-12-20T00:08:45Z,13.35,
11A,2024-12-20T00:09:00Z,13.36,
11A,2024-12-20T00:09:15Z,12.740000000000002,
11A,2024-12-20T00:09:30Z,12.57,
11A,2024-12-20T00:09:45Z,12.55,
11A,2024-12-20T00:10:00Z,12.51,
11A,2024-12-20T00:10:15Z,12.61,
11A,2024-12-20T00:10:30Z,12.59,
11A,2024-12-20T00:10:45Z,12.63,
11A,2024-12-20T00:11:00Z,12.61,
11A,2024-12-20T00:11:15Z,12.64,
11A,2024-12-20T00:11:30Z,12.63,
11A,2024-12-20T00:11:45Z,12.61,
11A,2024-12-20T00:12:00Z,12.56,
11A,2024-12-20T00:12:15Z,12.53,
11A,2024-12-20T00:12:30Z,12.56,
11A,2024-12-20T00:12:45Z,12.58,
11A,2024-12-20T00:13:00Z,12.56,
11A,2024-12-20T00:13:15Z,16.0,
11A,2024-12-20T00:13:30Z,15.8,
11A,2024-12-20T00:13:45Z,15.72,
11A,2024-12-20T00:14:00Z,15.53,
11A,2024-12-20T00:14:15Z,15.6,
11A,2024-12-20T00:14:30Z,15.56,
11A,2024-12-20T00:14:45Z,15.61,
11A,2024-12-20T00:15:00Z,15.71,
11A,2024-12-20T00:15:15Z,15.57,
11A,2024-12-20T00:15:30Z,15.68,
11A,2024-12-20T00:15:45Z,15.62,
11A,2024-12-20T00:16:00Z,15.67,
11A,2024-12-20T00:16:15Z,16.0,
11A,2024-12-20T00:16:30Z,15.86,
11A,2024-12-20T00:16:45Z,15.85,
11A,2024-12-20T00:17:00Z,15.78,
11A,2024-12-20T00:17:15Z,15.69,
11A,2024-12-20T00:17:30Z,15.72,
11A,2024-12-20T00:17:45Z,15.7,
11A,2024-12-20T00:18:00Z,15.73,
11A,2024-12-20T00:18:15Z,15.73,
11A,2024-12-20T00:18:30Z,15.72,
11A,2024-12-20T00:18:45Z,15.7,
11A,2024-12-20T00:19:00Z,15.71,
11A,2024-12-20T00:19:15Z,15.72,
11A,2024-12-20T00:19:30Z,15.76,
11A,2024-12-20T00:19:45Z,12.72,
11A,2024-12-20T00:20:00Z,12.75,
11A,2024-12-20T00:20:15Z,12.7,
11A,2024-12-20T00:20:30Z,12.68,
11A,2024-12-20T00:20:45Z,12.75,
11A,2024-12-20T00:21:00Z,12.72,
11A,2024-12-20T00:21:15Z,12.7,
11A,2024-12-20T00:21:30Z,12.73,
11A,2024-12-20T00:21:45Z,12.69,
11A,2024-12-20T00:22:00Z,12.739999999999998,
11A,2024-12-20T00:22:15Z,12.68,
11A,2024-12-20T00:22:30Z,12.68,
11A,2024-12-20T00:22:45Z,12.65,
11A,2024-12-20T00:23:00Z,12.6,
11A,2024-12-20T00:23:15Z,12.67,
11A,2024-12-20T00:23:30Z,12.64,
11A,2024-12-20T00:23:45Z,12.63,
11A,2024-12-20T00:24:00Z,12.69,
11A,2024-12-20T00:24:15Z,12.78,
