series,timestamp,value,label
11A,2024-11-22T00:00:00Z,12.920000000000002,
11A,2024-11-22T00:00:15Z,12.84,
11A,2024-11-22T00:00:30Z,12.79,
11A,2024-11-22T00:00:45Z,12.71,
11A,2024-11-22T00:01:00Z,11.89,
11A,2024-11-22T00:01:15Z,12.03,
11A,2024-11-22T00:01:30Z,12.09,
11A,2024-11-22T00:01:45Z,11.24,
11A,2024-11-22T00:02:00Z,11.31,
11A,2024-11-22T00:02:15Z,11.23,
11A,2024-11-22T00:02:30Z,11.26,
11A,2024-11-22T00:02:45Z,11.28,
11A,2024-11-22T00:03:00Z,11.26,
11A,2024-11-22T00:03:15Z,11.24,
11A,2024-11-22T00:03:30Z,11.2,
11A,2024-11-22T00:03:45Z,11.18,
11A,2024-11-22T00:04:00Z,12.2,
11A,2024-11-22T00:04:15Z,12.38,
11A,2024-11-22T00:04:30Z,15.68,
11A,2024-11-22T00:04:45Z,15.56,
11A,2024-11-22T00:05:00Z,15.71,
11A,2024-11-22T00:05:15Z,15.73,
11A,2024-11-22T00:05:30Z,16.25,
11A,2024-11-22T00:05:45Z,16.1,
11A,2024-11-22T00:06:00Z,16.09,
11A,2024-11-22T00:06:15Z,16.02,
11A,2024-11-22T00:06:30Z,15.85,
11A,2024-11-22T00:06:45Z,15.69,
11A,2024-11-22T00:07:00Z,15.65,
11A,2024-11-22T00:07:15Z,15.76,
11A,2024-11-22T00:07:30Z,16.240000000000002,
11A,2024-11-22T00:07:45Z,16.28,
11A,2024-11-22T00:08:00Z,16.290000000000003,
11A,2024-11-22T00:08:15Z,16.22,
11A,2024-11-22T00:08:30Z,16.150000000000002,
11A,2024-11-22T00:08:45Z,16.14,
11A,2024-11-22T00:09:00Z,16.15,
11A,2024-11-22T00:09:15Z,16.14,
11A,2024-11-22T00:09:30Z,16.09,
11A,2024-11-22T00:09:45Z,16.080000000000002,
11A,2024-11-22T00:10:00Z,16.1,
11A,2024-11-22T00:10:15Z,16.13,
11A,2024-11-22T00:10:30Z,13.15,
11A,2024-11-22T00:10:45Z,13.11,
11A,2024-11-22T00:11:00Z,13.14,
11A,2024-11-22T00:11:15Z,13.01,
11A,2024-11-22T00:11:30Z,11.53,
11A,2024-11-22T00:11:45Z,11.51,
11A,2024-11-22T00:12:00Z,11.71,
11A,2024-11-22T00:12:15Z,11.67,
11A,2024-11-22T00:12:30Z,11.5,
11A,2024-11-22T00:12:45Z,11.52,
11A,2024-11-22T00:13:00Z,11.54,
11A,2024-11-22T00:13:15Z,11.53,
11A,2024-11-22T00:13:30Z,11.5,
11A,2024-11-22T00:13:45Z,11.51,
11A,2024-11-22T00:14:00Z,11.55,
11A,2024-11-22T00:14:15Z,11.7,
11A,2024-11-22T00:14:30Z,13.18,
11A,2024-11-22T00:14:45Z,13.22,
11A,2024-11-22T00:15:00Z,13.18,
11A,2024-11-22T00:15:15Z,13.19,
11A,2024-11-22T00:15:30Z,13.69,
11A,2024-11-22T00:15:45Z,13.3,
11A,2024-11-22T00:16:00Z,13.26,
