dtm;FP_1;FP_2;FP_3;corriente_1;corriente_2;corriente_3;frecuencia;potencia_1;potencia_2;potencia_3;value;voltaje
2023-01-01T13:00:00;0;0;0;0;0;0;0;5,38;2,79;8,17;4,06;0
2023-01-01T13:15:00;0;0;0;0;0;0;0;5,45;3,02;8,51;3,83;0
2023-01-01T13:30:00;0;0;0;0;0;0;0;4,29;3,25;6,47;3,87;0
2023-01-01T13:45:00;0;0;0;0;0;0;0;3,62;2,05;6,29;3,76;0
2023-01-01T14:00:00;0;0;0;0;0;0;0;4,95;2,2;8,53;3,93;0
2023-01-01T14:15:00;0;0;0;0;0;0;0;5,04;3,11;8,23;3,8;0
2023-01-01T14:30:00;0;0;0;0;0;0;0;4,75;2,79;6,47;3,68;0
2023-01-01T14:45:00;0;0;0;0;0;0;0;4,7;2,18;8,27;3,75;0
2023-01-01T15:00:00;0;0;0;0;0;0;0;5,4;3,03;8,34;3,78;0
2023-01-01T15:15:00;0;0;0;0;0;0;0;5,31;2,96;8,4;3,84;0
2023-01-01T15:30:00;0;0;0;0;0;0;0;4,84;3,53;6,16;3,87;0
2023-01-01T15:45:00;0;0;0;0;0;0;0;3,88;2,1;6,21;3,82;0
2023-01-01T16:00:00;0;0;0;0;0;0;0;4,76;2,56;8,36;3,94;0
2023-01-01T16:15:00;0;0;0;0;0;0;0;4,67;2,15;8,48;3,64;0
2023-01-01T16:30:00;0;0;0;0;0;0;0;3,08;2,15;6,23;3,57;0
2023-01-01T16:45:00;0;0;0;0;0;0;0;4,3;3,1;7,89;4,04;0
2023-01-01T17:00:00;0;0;0;0;0;0;0;4,17;2,86;6,35;3,67;0
2023-01-01T17:15:00;0;0;0;0;0;0;0;4,79;2,17;8,32;3,8;0
2023-01-01T17:30:00;0;0;0;0;0;0;0;5,16;2,72;8,17;3,72;0
2023-01-01T17:45:00;0;0;0;0;0;0;0;4,2;2,48;7,8;3,61;0
2023-01-01T18:00:00;0;0;0;0;0;0;0;4,1;3,47;6,32;3,77;0
2023-01-01T18:15:00;0;0;0;0;0;0;0;4,71;2,17;8,16;3,69;0
2023-01-01T18:30:00;0;0;0;0;0;0;0;5,31;3,26;8,18;3,73;0
2023-01-01T18:45:00;0;0;0;0;0;0;0;4,81;2,63;8,15;3,68;0
2023-01-01T19:00:00;0;0;0;0;0;0;0;5,43;3,02;7,99;3,92;0
2023-01-01T19:15:00;0;0;0;0;0;0;0;4,78;2,91;8,03;3,71;0
2023-01-01T19:30:00;0;0;0;0;0;0;0;6,05;3,36;8,09;3,6;0
2023-01-01T19:45:00;0;0;0;0;0;0;0;4,88;2,4;8,16;3,9;0
2023-01-01T20:00:00;0;0;0;0;0;0;0;5,03;2,37;8,21;3,74;0
2023-01-01T20:15:00;0;0;0;0;0;0;0;3,59;2,3;6,11;3,76;0
2023-01-01T20:30:00;0;0;0;0;0;0;0;5,18;3,77;8,12;3,9;0
2023-01-01T20:45:00;0;0;0;0;0;0;0;3,98;2,99;6,02;3,62;0
2023-01-01T21:00:00;0;0;0;0;0;0;0;3,56;2,39;6,07;3,54;0
2023-01-01T21:15:00;0;0;0;0;0;0;0;5,36;3,42;8,15;4;0
2023-01-01T21:30:00;0;0;0;0;0;0;0;4,62;2,22;8,45;3,5;0
2023-01-01T21:45:00;0;0;0;0;0;0;0;4,29;3,38;6,14;3,67;0
2023-01-01T22:00:00;0;0;0;0;0;0;0;5,1;2,72;8,03;3,77;0
2023-01-01T22:15:00;0;0;0;0;0;0;0;5,12;3,04;7,87;3,71;0
2023-01-01T22:30:00;0;0;0;0;0;0;0;4,7;2,28;8,02;3,56;0
2023-01-01T22:45:00;0;0;0;0;0;0;0;4,14;2,83;5,94;3,71;0
2023-01-01T23:00:00;0;0;0;0;0;0;0;4,48;3,07;8,05;3,89;0
2023-01-01T23:15:00;0;0;0;0;0;0;0;4,94;2,95;7,99;3,4;0
2023-01-01T23:30:00;0;0;0;0;0;0;0;4,07;2,99;6,36;3,67;0
2023-01-01T23:45:00;0;0;0;0;0;0;0;4,62;2,72;8,06;3,76;0
2023-01-02T00:00:00;0;0;0;0;0;0;0;5,23;3,23;7,92;3,8;0
2023-01-02T00:15:00;0;0;0;0;0;0;0;4,44;2,79;8,1;3,4;0
2023-01-02T00:30:00;0;0;0;0;0;0;0;3,9;2,99;5,61;3,68;0
2023-01-02T00:45:00;0;0;0;0;0;0;0;4,48;2,74;7,94;3,76;0
2023-01-02T01:00:00;0;0;0;0;0;0;0;5,19;2,93;8,33;3,58;0
2023-01-02T01:15:00;0;0;0;0;0;0;0;3,56;2,22;6,3;3,63;0
2023-01-02T01:30:00;0;0;0;0;0;0;0;4,54;2,87;7,72;3,78;0
2023-01-02T01:45:00;0;0;0;0;0;0;0;4,3;2,62;8,04;3,64;0
2023-01-02T02:00:00;0;0;0;0;0;0;0;4,77;3,21;7,9;3,35;0
2023-01-02T02:15:00;0;0;0;0;0;0;0;5,02;2,9;8,19;3,55;0
2023-01-02T02:30:00;0;0;0;0;0;0;0;4,49;2,83;8,01;3,68;0
2023-01-02T02:45:00;0;0;0;0;0;0;0;4,5;3,07;7,62;3,89;0
2023-01-02T03:00:00;0;0;0;0;0;0;0;4,39;2,31;8,13;3,53;0
2023-01-02T03:15:00;0;0;0;0;0;0;0;3,81;3,24;6,37;3,42;0
2023-01-02T03:30:00;0;0;0;0;0;0;0;3,91;2,92;6,09;3,78;0
2023-01-02T03:45:00;0;0;0;0;0;0;0;3,42;2,26;6,03;3,41;0
2023-01-02T04:00:00;0;0;0;0;0;0;0;4,7;3,15;7,69;3,83;0
2023-01-02T04:15:00;0;0;0;0;0;0;0;3,38;2,56;6,21;3,66;0
2023-01-02T04:30:00;0;0;0;0;0;0;0;4,97;3,29;7,91;3,7;0
2023-01-02T04:45:00;0;0;0;0;0;0;0;4,84;2,93;8,17;3,57;0
2023-01-02T05:00:00;0;0;0;0;0;0;0;4,09;2,76;7,62;3,52;0
2023-01-02T05:15:00;0;0;0;0;0;0;0;3,89;2,87;5,52;3,52;0
2023-01-02T05:30:00;0;0;0;0;0;0;0;4,87;3,01;8,04;3,96;0
2023-01-02T05:45:00;0;0;0;0;0;0;0;4,68;2,84;7,9;3,38;0
2023-01-02T06:00:00;0;0;0;0;0;0;0;4,43;3,3;6,33;3,67;0
2023-01-02T06:15:00;0;0;0;0;0;0;0;4,45;2,91;7,99;3,95;0
2023-01-02T06:30:00;0;0;0;0;0;0;0;4,98;2,89;8,01;3,52;0
2023-01-02T06:45:00;0;0;0;0;0;0;0;4,86;3,27;8,15;3,68;0
2023-01-02T07:00:00;0;0;0;0;0;0;0;3,44;2,8;5,99;3,7;0
2023-01-02T07:15:00;0;0;0;0;0;0;0;4,01;2,65;7,47;3,49;0
2023-01-02T07:30:00;0;0;0;0;0;0;0;4,65;3,12;7,97;3,5;0
2023-01-02T07:45:00;0;0;0;0;0;0;0;3,68;2,94;5,93;3,55;0
2023-01-02T08:00:00;0;0;0;0;0;0;0;4,58;2,53;8,02;3,82;0
2023-01-02T08:15:00;0;0;0;0;0;0;0;4,15;2,54;7,49;3,41;0
2023-01-02T08:30:00;0;0;0;0;0;0;0;3,43;2,76;5,83;3,53;0
2023-01-02T08:45:00;0;0;0;0;0;0;0;4,65;3,5;7,87;3,91;0
2023-01-02T09:00:00;0;0;0;0;0;0;0;4,23;2,63;7,52;3,45;0
2023-01-02T09:15:00;0;0;0;0;0;0;0;3,66;2,52;5,83;3,56;0
2023-01-02T09:30:00;0;0;0;0;0;0;0;4,72;2,95;7,79;3,8;0
2023-01-02T09:45:00;0;0;0;0;0;0;0;4,66;2,66;7,76;3,5;0
2023-01-02T10:00:00;0;0;0;0;0;0;0;3,59;3,26;5,98;3,5;0
2023-01-02T10:15:00;0;0;0;0;0;0;0;4,83;3,09;7,73;3,85;0
2023-01-02T10:30:00;0;0;0;0;0;0;0;5;2,55;7,76;3,55;0
2023-01-02T10:45:00;0;0;0;0;0;0;0;3,81;2,76;6,02;3,49;0
2023-01-02T11:00:00;0;0;0;0;0;0;0;5,04;2,73;7,83;3,88;0
2023-01-02T11:15:00;0;0;0;0;0;0;0;4,41;3,07;7,44;3,6;0
2023-01-02T11:30:00;0;0;0;0;0;0;0;3,96;2,59;5,89;3,62;0
2023-01-02T11:45:00;0;0;0;0;0;0;0;5,01;3,26;7,85;3,87;0
2023-01-02T12:00:00;0;0;0;0;0;0;0;4,56;2,49;7,96;3,33;0
2023-01-02T12:15:00;0;0;0;0;0;0;0;4,04;2,66;6,13;3,62;0
2023-01-02T12:30:00;0;0;0;0;0;0;0;4,24;1,87;7,84;3,5;0
2023-01-02T12:45:00;0;0;0;0;0;0;0;5,12;2,81;8,02;3,57;0
2023-01-02T13:00:00;0;0;0;0;0;0;0;4,44;2,91;7,95;3,42;0
2023-01-02T13:15:00;0;0;0;0;0;0;0;3,96;2,8;5,92;3,57;0
2023-01-02T13:30:00;0;0;0;0;0;0;0;3,99;2,07;7,51;3,67;0
2023-01-02T13:45:00;0;0;0;0;0;0;0;5,05;2,61;7,84;3,45;0
2023-01-02T14:00:00;0;0;0;0;0;0;0;4,86;2,55;8,04;3,71;0
2023-01-02T14:15:00;0;0;0;0;0;0;0;3,46;2,06;5,82;3,42;0
2023-01-02T14:30:00;0;0;0;0;0;0;0;4,42;1,9;7,95;3,73;0
2023-01-02T14:45:00;0;0;0;0;0;0;0;5,22;3,67;7,97;3,43;0
2023-01-02T15:00:00;0;0;0;0;0;0;0;3,48;2,23;5,99;3,86;0
2023-01-02T15:15:00;0;0;0;0;0;0;0;5,32;2,67;8,03;3,49;0
2023-01-02T15:30:00;0;0;0;0;0;0;0;4,49;1,91;7,81;3,46;0
2023-01-02T15:45:00;0;0;0;0;0;0;0;4,87;2,72;7,96;3,4;0
2023-01-02T16:00:00;0;0;0;0;0;0;0;3,28;2,56;6,09;3,44;0
2023-01-02T16:15:00;0;0;0;0;0;0;0;5,03;3,1;7,81;3,71;0
2023-01-02T16:30:00;0;0;0;0;0;0;0;4,59;2,42;7,97;3,52;0
2023-01-02T16:45:00;0;0;0;0;0;0;0;4,11;2,81;6;3,47;0
2023-01-02T17:00:00;0;0;0;0;0;0;0;4,06;2,05;7,51;3,79;0
2023-01-02T17:15:00;0;0;0;0;0;0;0;4,81;3,62;7,47;3,4;0
2023-01-02T17:30:00;0;0;0;0;0;0;0;4,44;1,97;7,71;3,45;0
2023-01-02T17:45:00;0;0;0;0;0;0;0;4,03;2,79;5,88;3,54;0
2023-01-02T18:00:00;0;0;0;0;0;0;0;4,76;2,12;7,95;3,68;0
2023-01-02T18:15:00;0;0;0;0;0;0;0;5,27;3,25;7,91;3,6;0
2023-01-02T18:30:00;0;0;0;0;0;0;0;4,57;2,29;7,89;3,35;0
2023-01-02T18:45:00;0;0;0;0;0;0;0;5,17;3,01;7,99;3,91;0
2023-01-02T19:00:00;0;0;0;0;0;0;0;4,53;2,65;7,89;3,35;0
2023-01-02T19:15:00;0;0;0;0;0;0;0;4,14;3,25;5,86;3,72;0
2023-01-02T19:30:00;0;0;0;0;0;0;0;4,6;2,34;7,82;3,69;0
2023-01-02T19:45:00;0;0;0;0;0;0;0;5,13;3,11;7,98;3,58;0
2023-01-02T20:00:00;0;0;0;0;0;0;0;3,45;2,63;6,08;3,49;0
2023-01-02T20:15:00;0;0;0;0;0;0;0;3,95;3,35;6,03;3,65;0
2023-01-02T20:30:00;0;0;0;0;0;0;0;3,57;2,22;6;3,52;0
2023-01-02T20:45:00;0;0;0;0;0;0;0;5,28;2,91;7,91;3,83;0
2023-01-02T21:00:00;0;0;0;0;0;0;0;4,67;2,63;7,92;3,46;0
2023-01-02T21:15:00;0;0;0;0;0;0;0;3,86;2,92;5,82;3,79;0
2023-01-02T21:30:00;0;0;0;0;0;0;0;4,37;2,22;7,91;3,49;0
2023-01-02T21:45:00;0;0;0;0;0;0;0;5,27;3;7,89;3,61;0
2023-01-02T22:00:00;0;0;0;0;0;0;0;3,52;2,62;6,03;3,4;0
2023-01-02T22:15:00;0;0;0;0;0;0;0;5,04;2,81;7,92;3,85;0
2023-01-02T22:30:00;0;0;0;0;0;0;0;4,44;2,62;7,77;3,52;0
2023-01-02T22:45:00;0;0;0;0;0;0;0;5,24;3,05;7,92;3,58;0
2023-01-02T23:00:00;0;0;0;0;0;0;0;4,04;2,12;7,44;3,43;0
2023-01-02T23:15:00;0;0;0;0;0;0;0;3,55;3,27;5,23;3,69;0
2023-01-02T23:30:00;0;0;0;0;0;0;0;4,16;2,71;7,54;3,49;0
2023-01-02T23:45:00;0;0;0;0;0;0;0;4,88;2,89;7,88;3,51;0
2023-01-03T00:00:00;0;0;0;0;0;0;0;5,24;2,21;8,18;3,44;0
2023-01-03T00:15:00;0;0;0;0;0;0;0;3,85;3,35;5,84;3,31;0
2023-01-03T00:30:00;0;0;0;0;0;0;0;3,5;2,66;6,25;3,77;0
2023-01-03T00:45:00;0;0;0;0;0;0;0;4,97;2,9;8,05;3,48;0
2023-01-03T01:00:00;0;0;0;0;0;0;0;3,9;2,59;7,15;3,4;0
2023-01-03T01:15:00;0;0;0;0;0;0;0;4,85;3,16;7,81;3,32;0
2023-01-03T01:30:00;0;0;0;0;0;0;0;3,38;2,21;6,13;3,71;0
2023-01-03T01:45:00;0;0;0;0;0;0;0;2,77;2,33;5,3;3,29;0
2023-01-03T02:00:00;0;0;0;0;0;0;0;4,28;2,8;5,99;3,7;0
2023-01-03T02:15:00;0;0;0;0;0;0;0;4,43;3,04;7,84;3,5;0
2023-01-03T02:30:00;0;0;0;0;0;0;0;3,83;2,94;6,76;3,39;0
2023-01-03T02:45:00;0;0;0;0;0;0;0;3,35;2,25;5,93;3,39;0
2023-01-03T03:00:00;0;0;0;0;0;0;0;3,35;3,25;5,17;3,66;0
2023-01-03T03:15:00;0;0;0;0;0;0;0;4,5;2,27;7,95;3,35;0
2023-01-03T03:30:00;0;0;0;0;0;0;0;4,42;3;7,45;3,5;0
2023-01-03T03:45:00;0;0;0;0;0;0;0;3,83;2,21;7,14;3,3;0
2023-01-03T04:00:00;0;0;0;0;0;0;0;4,93;3,24;7,93;3,3;0
2023-01-03T04:15:00;0;0;0;0;0;0;0;2,74;2,23;5,27;3,56;0
2023-01-03T04:30:00;0;0;0;0;0;0;0;3,85;3,26;5,9;3,27;0
2023-01-03T04:45:00;0;0;0;0;0;0;0;3,35;2,23;5,83;3,71;0
2023-01-03T05:00:00;0;0;0;0;0;0;0;3,85;2,26;7,48;3,17;0
2023-01-03T05:15:00;0;0;0;0;0;0;0;4,9;3,34;8,02;3,57;0
2023-01-03T05:30:00;0;0;0;0;0;0;0;4,33;2,62;7,69;3,17;0
2023-01-03T05:45:00;0;0;0;0;0;0;0;4,09;2,91;6,04;3,8;0
2023-01-03T06:00:00;0;0;0;0;0;0;0;3,79;2,12;7,25;3,32;0
2023-01-03T06:15:00;0;0;0;0;0;0;0;4,48;3,23;7,83;3,35;0
2023-01-03T06:30:00;0;0;0;0;0;0;0;3,67;2,62;7,34;3,55;0
2023-01-03T06:45:00;0;0;0;0;0;0;0;3,74;2,74;5,89;3,21;0
2023-01-03T07:00:00;0;0;0;0;0;0;0;13,99;11,99;16,81;4,45;0
2023-01-03T07:15:00;0;0;0;0;0;0;0;15,09;12,62;18,17;10,97;0
2023-01-03T07:30:00;0;0;0;0;0;0;0;14,37;11,89;17,93;11,32;0
2023-01-03T07:45:00;0;0;0;0;0;0;0;13,14;11,72;16,02;10,9;0
2023-01-03T08:00:00;0;0;0;0;0;0;0;16,33;13,4;21,32;12,02;0
2023-01-03T08:15:00;0;0;0;0;0;0;0;20,26;17,51;25,62;14,64;0
2023-01-03T08:30:00;0;0;0;0;0;0;0;21,99;19,89;25,82;17,23;0
2023-01-03T08:45:00;0;0;0;0;0;0;0;23,29;22;30,29;16,96;0
2023-01-03T09:00:00;0;0;0;0;0;0;0;21,91;29,87;33,28;20,39;0
2023-01-03T09:15:00;0;0;0;0;0;0;0;23,59;30,46;42,31;23,97;0
2023-01-03T09:30:00;0;0;0;0;0;0;0;28,32;34,85;40,1;27,75;0
2023-01-03T09:45:00;0;0;0;0;0;0;0;30,43;40,24;42,93;26,28;0
2023-01-03T10:00:00;0;0;0;0;0;0;0;27,4;35,39;39,68;26,76;0
2023-01-03T10:15:00;0;0;0;0;0;0;0;27,54;39,79;36,2;27,53;0
2023-01-03T10:30:00;0;0;0;0;0;0;0;32,38;40,89;42,28;28,38;0
2023-01-03T10:45:00;0;0;0;0;0;0;0;32,72;41,03;41,56;26,72;0
2023-01-03T11:00:00;0;0;0;0;0;0;0;26,37;33,74;37,49;23,85;0
2023-01-03T11:15:00;0;0;0;0;0;0;0;28,63;37,27;42,64;23,44;0
2023-01-03T11:30:00;0;0;0;0;0;0;0;30,22;40,04;40,67;24,66;0
2023-01-03T11:45:00;0;0;0;0;0;0;0;27,07;35,55;39,31;24,84;0
2023-01-03T12:00:00;0;0;0;0;0;0;0;25,07;32,83;37,64;25;0
2023-01-03T12:15:00;0;0;0;0;0;0;0;26,47;34,49;34,12;24,41;0
2023-01-03T12:30:00;0;0;0;0;0;0;0;24,07;29,77;38,05;24,6;0
2023-01-03T12:45:00;0;0;0;0;0;0;0;21,96;29,02;34,03;22,83;0
2023-01-03T13:00:00;0;0;0;0;0;0;0;21,75;30,12;36,06;22,32;0
2023-01-03T13:15:00;0;0;0;0;0;0;0;21,91;30,86;36,72;22,22;0
2023-01-03T13:30:00;0;0;0;0;0;0;0;22,14;22,87;28,4;18,78;0
2023-01-03T13:45:00;0;0;0;0;0;0;0;23,55;23,56;27,71;20,49;0
2023-01-03T14:00:00;0;0;0;0;0;0;0;23,7;23,95;29,02;20,13;0
2023-01-03T14:15:00;0;0;0;0;0;0;0;24,87;23,66;32,19;21,33;0
2023-01-03T14:30:00;0;0;0;0;0;0;0;23,92;22,67;27,95;20,8;0
2023-01-03T14:45:00;0;0;0;0;0;0;0;25,68;23,04;31,64;21,95;0
2023-01-03T15:00:00;0;0;0;0;0;0;0;30,45;29,62;36,29;23,79;0
2023-01-03T15:15:00;0;0;0;0;0;0;0;23,82;29,08;35,91;23;0
2023-01-03T15:30:00;0;0;0;0;0;0;0;24,63;29,43;33,01;23,01;0
2023-01-03T15:45:00;0;0;0;0;0;0;0;21,28;27,73;32,12;21,39;0
2023-01-03T16:00:00;0;0;0;0;0;0;0;23,42;29,62;33,82;22,21;0
2023-01-03T16:15:00;0;0;0;0;0;0;0;23,73;26,34;33,63;21,26;0
2023-01-03T16:30:00;0;0;0;0;0;0;0;24,18;28,53;32,75;21,54;0
2023-01-03T16:45:00;0;0;0;0;0;0;0;14,73;16,13;21,97;14,58;0
2023-01-03T17:00:00;0;0;0;0;0;0;0;11,34;12,52;18,1;11,98;0
2023-01-03T17:15:00;0;0;0;0;0;0;0;9,17;7,73;14,03;10,72;0
2023-01-03T17:30:00;0;0;0;0;0;0;0;8,23;9,35;14,35;9,42;0
2023-01-03T17:45:00;0;0;0;0;0;0;0;15,13;14,71;22,39;9,55;0
2023-01-03T18:00:00;0;0;0;0;0;0;0;12,94;16,3;19,72;9,42;0
2023-01-03T18:15:00;0;0;0;0;0;0;0;8,6;10,9;17,52;9,01;0
2023-01-03T18:30:00;0;0;0;0;0;0;0;5,25;3,59;8,29;7,16;0
2023-01-03T18:45:00;0;0;0;0;0;0;0;7,54;4,34;11,78;7,04;0
2023-01-03T19:00:00;0;0;0;0;0;0;0;6,38;4,01;9,97;5,89;0
2023-01-03T19:15:00;0;0;0;0;0;0;0;6,96;4,16;11,5;6,52;0
2023-01-03T19:30:00;0;0;0;0;0;0;0;5,1;3,65;8,08;6,13;0
2023-01-03T19:45:00;0;0;0;0;0;0;0;6,52;4,07;11,6;6,41;0
2023-01-03T20:00:00;0;0;0;0;0;0;0;11,82;9,63;13,19;6,05;0
2023-01-03T20:15:00;0;0;0;0;0;0;0;11,74;9,24;15,89;5,4;0
2023-01-03T20:30:00;0;0;0;0;0;0;0;11,91;9,08;15,64;6,22;0
2023-01-03T20:45:00;0;0;0;0;0;0;0;10,53;8,33;13,07;4,93;0
2023-01-03T21:00:00;0;0;0;0;0;0;0;11,75;9,2;15,6;6,01;0
2023-01-03T21:15:00;0;0;0;0;0;0;0;9,05;8,74;11,15;5,01;0
2023-01-03T21:30:00;0;0;0;0;0;0;0;5,85;4,55;9,26;5,98;0
2023-01-03T21:45:00;0;0;0;0;0;0;0;5,1;3,45;8,68;5,27;0
2023-01-03T22:00:00;0;0;0;0;0;0;0;6,63;4,15;11,3;5,53;0
2023-01-03T22:15:00;0;0;0;0;0;0;0;10,1;8,69;12,84;5,25;0
2023-01-03T22:30:00;0;0;0;0;0;0;0;10,25;8,83;13,36;5,5;0
2023-01-03T22:45:00;0;0;0;0;0;0;0;10,95;9,65;12,93;5,56;0
2023-01-03T23:00:00;0;0;0;0;0;0;0;11,18;8,38;15,36;5,42;0
2023-01-03T23:15:00;0;0;0;0;0;0;0;10,53;8,95;12,77;5,32;0
2023-01-03T23:30:00;0;0;0;0;0;0;0;9,91;8,62;13,41;5,35;0
2023-01-03T23:45:00;0;0;0;0;0;0;0;10,49;8,97;12,65;5,44;0
2023-01-04T00:00:00;0;0;0;0;0;0;0;11,23;8,91;15,17;5,39;0
2023-01-04T00:15:00;0;0;0;0;0;0;0;3,56;3,17;5,95;3,92;0
2023-01-04T00:30:00;0;0;0;0;0;0;0;4,58;3,54;8,33;4,03;0
2023-01-04T00:45:00;0;0;0;0;0;0;0;4,6;2,51;8,23;4,12;0
2023-01-04T01:00:00;0;0;0;0;0;0;0;4,66;3,2;7,59;3,88;0
2023-01-04T01:15:00;0;0;0;0;0;0;0;4,75;2,48;8,16;4,05;0
2023-01-04T01:30:00;0;0;0;0;0;0;0;4;3,11;6,06;3,71;0
2023-01-04T01:45:00;0;0;0;0;0;0;0;2,8;2,57;5,42;4,03;0
2023-01-04T02:00:00;0;0;0;0;0;0;0;4,82;4,19;7,52;3,91;0
2023-01-04T02:15:00;0;0;0;0;0;0;0;6,19;3,81;10,68;4,45;0
2023-01-04T02:30:00;0;0;0;0;0;0;0;3,07;3;5,34;3,28;0
2023-01-04T02:45:00;0;0;0;0;0;0;0;5,06;3,08;8,47;4,45;0
2023-01-04T03:00:00;0;0;0;0;0;0;0;4,94;2,53;8,02;3,66;0
2023-01-04T03:15:00;0;0;0;0;0;0;0;5,99;4,03;10,29;4,17;0
2023-01-04T03:30:00;0;0;0;0;0;0;0;4,53;2,52;8,13;3,86;0
2023-01-04T03:45:00;0;0;0;0;0;0;0;4,55;2,4;8,58;3,76;0
2023-01-04T04:00:00;0;0;0;0;0;0;0;4,01;3,19;6,03;4,06;0
2023-01-04T04:15:00;0;0;0;0;0;0;0;4,57;2,9;8,14;3,77;0
2023-01-04T04:30:00;0;0;0;0;0;0;0;3,91;3,54;6,91;4,36;0
2023-01-04T04:45:00;0;0;0;0;0;0;0;3,93;2,38;7,59;3,29;0
