dtm;FP_1;FP_2;FP_3;corriente_1;corriente_2;corriente_3;frecuencia;potencia_1;potencia_2;potencia_3;value;voltaje
2023-01-02T08:00:00;0;0;0;0;0;0;0;6,96;8,81;6,8;5,59;0
2023-01-02T08:15:00;0;0;0;0;0;0;0;7,83;8,02;8,96;6,17;0
2023-01-02T08:30:00;0;0;0;0;0;0;0;6,25;7,53;5,74;5,08;0
2023-01-02T08:45:00;0;0;0;0;0;0;0;7,87;7,73;8,41;5,9;0
2023-01-02T09:00:00;0;0;0;0;0;0;0;5,28;7,02;4,99;4,75;0
2023-01-02T09:15:00;0;0;0;0;0;0;0;4,71;4,86;6,59;3,92;0
2023-01-02T09:30:00;0;0;0;0;0;0;0;3,09;4,85;4,67;3,66;0
2023-01-02T09:45:00;0;0;0;0;0;0;0;2,89;5,25;4,97;3,24;0
2023-01-02T10:00:00;0;0;0;0;0;0;0;4,06;4,25;6,58;3,54;0
2023-01-02T10:15:00;0;0;0;0;0;0;0;2,62;4,25;3,42;2,57;0
2023-01-02T10:30:00;0;0;0;0;0;0;0;3;3,38;5,55;3,48;0
2023-01-02T10:45:00;0;0;0;0;0;0;0;6,84;7,55;8,28;5,82;0
2023-01-02T11:00:00;0;0;0;0;0;0;0;15,64;14,83;16,18;7,68;0
2023-01-02T11:15:00;0;0;0;0;0;0;0;16,52;15,16;14,42;11,68;0
2023-01-02T11:30:00;0;0;0;0;0;0;0;17,05;15,6;15,76;12,02;0
2023-01-02T11:45:00;0;0;0;0;0;0;0;18,48;15,76;17,3;12,81;0
2023-01-02T12:00:00;0;0;0;0;0;0;0;15,08;14,22;13,64;11,24;0
2023-01-02T12:15:00;0;0;0;0;0;0;0;17,42;15,29;16,63;12,04;0
2023-01-02T12:30:00;0;0;0;0;0;0;0;15,8;14,67;14,62;11,56;0
2023-01-02T12:45:00;0;0;0;0;0;0;0;17,95;14,88;16,72;11,86;0
2023-01-02T13:00:00;0;0;0;0;0;0;0;16,13;15,15;14,55;11,92;0
2023-01-02T13:15:00;0;0;0;0;0;0;0;13,86;13,76;14,67;10,81;0
2023-01-02T13:30:00;0;0;0;0;0;0;0;17,65;13,45;17,04;11,49;0
2023-01-02T13:45:00;0;0;0;0;0;0;0;14,77;13,74;14,89;10,99;0
2023-01-02T14:00:00;0;0;0;0;0;0;0;16,08;14,82;17,25;11,71;0
2023-01-02T14:15:00;0;0;0;0;0;0;0;16,82;15,46;15,95;11,95;0
2023-01-02T14:30:00;0;0;0;0;0;0;0;18,25;15,52;17,51;12,31;0
2023-01-02T14:45:00;0;0;0;0;0;0;0;17,37;17,21;15,69;13,02;0
2023-01-02T15:00:00;0;0;0;0;0;0;0;17,46;16,43;16,37;12,49;0
2023-01-02T15:15:00;0;0;0;0;0;0;0;18,71;16,49;18,19;13,38;0
2023-01-02T15:30:00;0;0;0;0;0;0;0;17,85;16,89;16,57;12,7;0
2023-01-02T15:45:00;0;0;0;0;0;0;0;20,26;17,36;18,4;13,35;0
2023-01-02T16:00:00;0;0;0;0;0;0;0;17,79;16,81;15,9;12,94;0
2023-01-02T16:15:00;0;0;0;0;0;0;0;19,07;16,89;18,22;12,86;0
2023-01-02T16:30:00;0;0;0;0;0;0;0;18,23;17,34;16,95;13,59;0
2023-01-02T16:45:00;0;0;0;0;0;0;0;16,63;15,84;17,14;12,68;0
2023-01-02T17:00:00;0;0;0;0;0;0;0;18,58;16,44;19;13,47;0
2023-01-02T17:15:00;0;0;0;0;0;0;0;12,84;12,77;11,2;10,2;0
2023-01-02T17:30:00;0;0;0;0;0;0;0;14,05;12,6;14,22;9,78;0
2023-01-02T17:45:00;0;0;0;0;0;0;0;13,59;13,19;11,81;9,87;0
2023-01-02T18:00:00;0;0;0;0;0;0;0;13,17;13,05;11,92;9,69;0
2023-01-02T18:15:00;0;0;0;0;0;0;0;12,83;11,63;14,45;9,88;0
2023-01-02T18:30:00;0;0;0;0;0;0;0;11,95;12,09;11,86;8,88;0
2023-01-02T18:45:00;0;0;0;0;0;0;0;14,58;13,29;14,81;10,38;0
2023-01-02T19:00:00;0;0;0;0;0;0;0;13,4;13,39;11,82;9,71;0
2023-01-02T19:15:00;0;0;0;0;0;0;0;15,79;14,58;14,46;10,3;0
2023-01-02T19:30:00;0;0;0;0;0;0;0;15,05;14,69;12,77;10,24;0
2023-01-02T19:45:00;0;0;0;0;0;0;0;15,69;15,09;13,2;10,79;0
2023-01-02T20:00:00;0;0;0;0;0;0;0;16,79;15,2;14,12;11,59;0
2023-01-02T20:15:00;0;0;0;0;0;0;0;13,62;13,56;11,72;10,06;0
2023-01-02T20:30:00;0;0;0;0;0;0;0;15,47;13,36;14,28;10,47;0
2023-01-02T20:45:00;0;0;0;0;0;0;0;10,9;11,66;9,87;9,08;0
2023-01-02T21:00:00;0;0;0;0;0;0;0;15,38;13,98;14,3;9,91;0
2023-01-02T21:15:00;0;0;0;0;0;0;0;13,48;13,45;12,03;10,39;0
2023-01-02T21:30:00;0;0;0;0;0;0;0;13,39;13,38;12;9,9;0
2023-01-02T21:45:00;0;0;0;0;0;0;0;13,89;11,34;11,98;9,12;0
2023-01-02T22:00:00;0;0;0;0;0;0;0;14,02;13,91;11,93;9,99;0
2023-01-02T22:15:00;0;0;0;0;0;0;0;15,3;13,88;14,39;10,36;0
2023-01-02T22:30:00;0;0;0;0;0;0;0;13,55;13,64;12,47;9,94;0
2023-01-02T22:45:00;0;0;0;0;0;0;0;12,68;11,39;13,27;8,69;0
2023-01-02T23:00:00;0;0;0;0;0;0;0;13,66;13,69;12,04;10,2;0
2023-01-02T23:15:00;0;0;0;0;0;0;0;13,42;13,36;11,78;9,85;0
2023-01-02T23:30:00;0;0;0;0;0;0;0;15,06;13,36;13,69;10,57;0
2023-01-02T23:45:00;0;0;0;0;0;0;0;11,06;11,27;10,11;8,81;0
2023-01-03T00:00:00;0;0;0;0;0;0;0;12,41;12,04;12,62;8,81;0
2023-01-03T00:15:00;0;0;0;0;0;0;0;13,95;13,72;11,91;10,13;0
2023-01-03T00:30:00;0;0;0;0;0;0;0;14,59;13,89;14,81;10,17;0
2023-01-03T00:45:00;0;0;0;0;0;0;0;11,23;11,07;10,18;9,78;0
2023-01-03T01:00:00;0;0;0;0;0;0;0;11,53;11,07;10;8,13;0
2023-01-03T01:15:00;0;0;0;0;0;0;0;14,91;13,55;14,34;9,54;0
2023-01-03T01:30:00;0;0;0;0;0;0;0;13,45;13,59;12,47;10,03;0
2023-01-03T01:45:00;0;0;0;0;0;0;0;14,81;13,24;14,01;10,38;0
2023-01-03T02:00:00;0;0;0;0;0;0;0;13,77;14,19;11,69;9,98;0
2023-01-03T02:15:00;0;0;0;0;0;0;0;14,62;13,56;13,88;9,98;0
2023-01-03T02:30:00;0;0;0;0;0;0;0;10,86;11,26;10,16;9,05;0
2023-01-03T02:45:00;0;0;0;0;0;0;0;11,08;11,21;10,18;8,24;0
2023-01-03T03:00:00;0;0;0;0;0;0;0;12,28;11,3;12,1;8,85;0
2023-01-03T03:15:00;0;0;0;0;0;0;0;11;11,12;9,72;8,08;0
2023-01-03T03:30:00;0;0;0;0;0;0;0;12,39;11,6;12,25;8,67;0
2023-01-03T03:45:00;0;0;0;0;0;0;0;10,75;11,51;9,66;8,24;0
2023-01-03T04:00:00;0;0;0;0;0;0;0;12,8;11,54;12,32;8,33;0
2023-01-03T04:15:00;0;0;0;0;0;0;0;11,05;11,64;9,78;8,57;0
2023-01-03T04:30:00;0;0;0;0;0;0;0;10,71;10,99;9,8;8,02;0
2023-01-03T04:45:00;0;0;0;0;0;0;0;12,25;11,25;12,13;8,88;0
2023-01-03T05:00:00;0;0;0;0;0;0;0;11,38;11,66;9,56;8,08;0
2023-01-03T05:15:00;0;0;0;0;0;0;0;12,59;11,55;11,74;8,62;0
2023-01-03T05:30:00;0;0;0;0;0;0;0;11,53;11,06;9,54;8,21;0
2023-01-03T05:45:00;0;0;0;0;0;0;0;12,23;11,1;12,22;8,41;0
2023-01-03T06:00:00;0;0;0;0;0;0;0;10,84;10,24;9,94;8,41;0
2023-01-03T06:15:00;0;0;0;0;0;0;0;11,23;10,1;9,98;7,65;0
2023-01-03T06:30:00;0;0;0;0;0;0;0;10,11;10,39;9,94;8,19;0
2023-01-03T06:45:00;0;0;0;0;0;0;0;9,64;8,89;10,03;7,75;0
2023-01-03T07:00:00;0;0;0;0;0;0;0;30,1;26,13;30,36;18,45;0
2023-01-03T07:15:00;0;0;0;0;0;0;0;31,47;27,89;28,13;22,05;0
2023-01-03T07:30:00;0;0;0;0;0;0;0;40,53;35,94;36,37;27,28;0
2023-01-03T07:45:00;0;0;0;0;0;0;0;48,87;42,81;44,07;33,36;0
2023-01-03T08:00:00;0;0;0;0;0;0;0;58,92;56,65;52,08;38,67;0
2023-01-03T08:15:00;0;0;0;0;0;0;0;63,67;58,72;56,83;44,05;0
2023-01-03T08:30:00;0;0;0;0;0;0;0;62,92;61,07;57,79;43,89;0
2023-01-03T08:45:00;0;0;0;0;0;0;0;60,67;56,73;53,48;42,81;0
2023-01-03T09:00:00;0;0;0;0;0;0;0;63,82;59,49;57,1;44,24;0
2023-01-03T09:15:00;0;0;0;0;0;0;0;59,69;57,08;54,71;43,27;0
2023-01-03T09:30:00;0;0;0;0;0;0;0;61,45;57,75;56,86;43,56;0
2023-01-03T09:45:00;0;0;0;0;0;0;0;61,08;54,01;55,57;43,6;0
2023-01-03T10:00:00;0;0;0;0;0;0;0;56,75;50,47;49,43;43,78;0
2023-01-03T10:15:00;0;0;0;0;0;0;0;62,26;55,29;52,88;42,57;0
2023-01-03T10:30:00;0;0;0;0;0;0;0;62,39;55,25;52,41;43,5;0
2023-01-03T10:45:00;0;0;0;0;0;0;0;62,68;56,51;55,54;40,76;0
2023-01-03T11:00:00;0;0;0;0;0;0;0;63,74;56,94;57,63;43,9;0
2023-01-03T11:15:00;0;0;0;0;0;0;0;57,64;51,31;47,72;41,64;0
2023-01-03T11:30:00;0;0;0;0;0;0;0;67,67;61,03;56,52;42,92;0
2023-01-03T11:45:00;0;0;0;0;0;0;0;65,97;55,88;54,23;46,12;0
2023-01-03T12:00:00;0;0;0;0;0;0;0;58,91;51,77;46,54;43,79;0
2023-01-03T12:15:00;0;0;0;0;0;0;0;60,48;52,46;47,37;40,65;0
2023-01-03T12:30:00;0;0;0;0;0;0;0;58,39;52,66;48,16;41,51;0
2023-01-03T12:45:00;0;0;0;0;0;0;0;61,46;55,69;49,95;41,08;0
2023-01-03T13:00:00;0;0;0;0;0;0;0;55,83;49,61;46,01;37,56;0
2023-01-03T13:15:00;0;0;0;0;0;0;0;56,54;54;47,48;39,86;0
2023-01-03T13:30:00;0;0;0;0;0;0;0;53,17;47,57;44,3;38,74;0
2023-01-03T13:45:00;0;0;0;0;0;0;0;57,28;50,01;49,2;38,08;0
2023-01-03T14:00:00;0;0;0;0;0;0;0;53,24;49,69;46,88;35,6;0
2023-01-03T14:15:00;0;0;0;0;0;0;0;57,73;52,62;48,82;39,19;0
2023-01-03T14:30:00;0;0;0;0;0;0;0;62,34;57,02;52,7;43,43;0
2023-01-03T14:45:00;0;0;0;0;0;0;0;64,05;59,79;54,31;43,88;0
2023-01-03T15:00:00;0;0;0;0;0;0;0;65,02;58,26;57,26;44,97;0
2023-01-03T15:15:00;0;0;0;0;0;0;0;61,65;57,38;50,36;42,22;0
2023-01-03T15:30:00;0;0;0;0;0;0;0;60,02;54,81;50,82;41,1;0
2023-01-03T15:45:00;0;0;0;0;0;0;0;57,93;56,3;49,52;41,54;0
2023-01-03T16:00:00;0;0;0;0;0;0;0;57,44;56,59;49,48;41,14;0
2023-01-03T16:15:00;0;0;0;0;0;0;0;60,7;56,88;52,57;42,21;0
2023-01-03T16:30:00;0;0;0;0;0;0;0;58,89;56,1;48,79;41,06;0
2023-01-03T16:45:00;0;0;0;0;0;0;0;47,21;40,59;40,43;35,51;0
2023-01-03T17:00:00;0;0;0;0;0;0;0;41,43;34,11;33,75;28,26;0
2023-01-03T17:15:00;0;0;0;0;0;0;0;41,97;34,72;34,1;27,01;0
2023-01-03T17:30:00;0;0;0;0;0;0;0;42,81;33,39;34,89;27,17;0
2023-01-03T17:45:00;0;0;0;0;0;0;0;35,15;27,54;27,06;23,94;0
2023-01-03T18:00:00;0;0;0;0;0;0;0;35,66;27,3;32,09;22,72;0
2023-01-03T18:15:00;0;0;0;0;0;0;0;31,98;25,73;27,31;22,49;0
2023-01-03T18:30:00;0;0;0;0;0;0;0;31,14;26,26;27,3;21,68;0
2023-01-03T18:45:00;0;0;0;0;0;0;0;35,48;28,36;29,08;22,59;0
2023-01-03T19:00:00;0;0;0;0;0;0;0;29,01;23,77;22,38;19,5;0
2023-01-03T19:15:00;0;0;0;0;0;0;0;31,95;25,51;25,13;19,19;0
2023-01-03T19:30:00;0;0;0;0;0;0;0;30,42;25,07;22,49;19,73;0
2023-01-03T19:45:00;0;0;0;0;0;0;0;29,59;24,8;22,75;19,02;0
2023-01-03T20:00:00;0;0;0;0;0;0;0;30,92;24,8;24,77;19,69;0
2023-01-03T20:15:00;0;0;0;0;0;0;0;26,05;22,73;22,01;18,19;0
2023-01-03T20:30:00;0;0;0;0;0;0;0;27,31;22,31;24,6;18,38;0
2023-01-03T20:45:00;0;0;0;0;0;0;0;25,56;22,69;22,03;18,17;0
2023-01-03T21:00:00;0;0;0;0;0;0;0;27,03;22,39;24,05;17,97;0
2023-01-03T21:15:00;0;0;0;0;0;0;0;26,28;22,27;21,42;18,13;0
2023-01-03T21:30:00;0;0;0;0;0;0;0;24,77;21,72;21,41;17,25;0
2023-01-03T21:45:00;0;0;0;0;0;0;0;26,45;22,09;24,12;17,86;0
2023-01-03T22:00:00;0;0;0;0;0;0;0;24,32;20,77;19,59;15,23;0
2023-01-03T22:15:00;0;0;0;0;0;0;0;19,71;15,66;18,06;15,71;0
2023-01-03T22:30:00;0;0;0;0;0;0;0;22,2;19,72;19,9;15,2;0
2023-01-03T22:45:00;0;0;0;0;0;0;0;23,35;19,78;21,96;14,73;0
2023-01-03T23:00:00;0;0;0;0;0;0;0;24,58;21,25;19,59;15,43;0
2023-01-03T23:15:00;0;0;0;0;0;0;0;19,08;16,43;16,95;14,61;0
2023-01-03T23:30:00;0;0;0;0;0;0;0;19,66;15,76;19,24;15,64;0
2023-01-03T23:45:00;0;0;0;0;0;0;0;18,91;16,09;16,5;14,95;0
2023-01-04T00:00:00;0;0;0;0;0;0;0;19,86;15,76;18,12;14,94;0
2023-01-04T00:15:00;0;0;0;0;0;0;0;24,08;19,78;20,46;14,98;0
2023-01-04T00:30:00;0;0;0;0;0;0;0;22,77;17,75;20,04;13,92;0
2023-01-04T00:45:00;0;0;0;0;0;0;0;21,81;17,76;17,89;13,67;0
2023-01-04T01:00:00;0;0;0;0;0;0;0;17,65;14,59;14,19;13;0
2023-01-04T01:15:00;0;0;0;0;0;0;0;19,99;14,73;16,46;13,1;0
2023-01-04T01:30:00;0;0;0;0;0;0;0;20,08;16,81;18,51;13,47;0
2023-01-04T01:45:00;0;0;0;0;0;0;0;20,86;16,5;20,11;13,19;0
2023-01-04T02:00:00;0;0;0;0;0;0;0;19,73;16,95;17,75;13,19;0
2023-01-04T02:15:00;0;0;0;0;0;0;0;20,08;17,07;17,65;12,76;0
2023-01-04T02:30:00;0;0;0;0;0;0;0;16,13;13,25;14,58;13,93;0
2023-01-04T02:45:00;0;0;0;0;0;0;0;19,75;16,68;17,98;13,45;0
2023-01-04T03:00:00;0;0;0;0;0;0;0;20,75;16,8;19,72;13,21;0
2023-01-04T03:15:00;0;0;0;0;0;0;0;16,12;13,28;14,39;13,5;0
2023-01-04T03:30:00;0;0;0;0;0;0;0;19,81;15,71;18,34;14;0
2023-01-04T03:45:00;0;0;0;0;0;0;0;22,12;18,24;19,68;15,75;0
2023-01-04T04:00:00;0;0;0;0;0;0;0;21,89;18,13;19,56;14,22;0
2023-01-04T04:15:00;0;0;0;0;0;0;0;21,41;16,98;19,63;15,51;0
2023-01-04T04:30:00;0;0;0;0;0;0;0;19,67;17,63;17,53;12,67;0
2023-01-04T04:45:00;0;0;0;0;0;0;0;17,1;13,17;16,38;13,13;0
