series,timestamp,value,label
2A,2024-01-26T00:00:00Z,11.7,
2A,2024-01-26T00:00:15Z,11.35,
2A,2024-01-26T00:00:30Z,10.92,
2A,2024-01-26T00:00:45Z,10.89,
2A,2024-01-26T00:01:00Z,9.16,
2A,2024-01-26T00:01:15Z,9.2,
2A,2024-01-26T00:01:30Z,11.29,
2A,2024-01-26T00:01:45Z,9.15,
2A,2024-01-26T00:02:00Z,9.17,
2A,2024-01-26T00:02:15Z,9.17,
2A,2024-01-26T00:02:30Z,9.64,
2A,2024-01-26T00:02:45Z,12.62,
2A,2024-01-26T00:03:00Z,9.62,
2A,2024-01-26T00:03:15Z,9.6,
2A,2024-01-26T00:03:30Z,8.64,
2A,2024-01-26T00:03:45Z,8.65,
2A,2024-01-26T00:04:00Z,8.68,
2A,2024-01-26T00:04:15Z,8.67,
2A,2024-01-26T00:04:30Z,8.64,
2A,2024-01-26T00:04:45Z,8.61,
2A,2024-01-26T00:05:00Z,8.620000000000001,
2A,2024-01-26T00:05:15Z,8.7,
2A,2024-01-26T00:05:30Z,10.77,
2A,2024-01-26T00:05:45Z,8.690000000000001,
2A,2024-01-26T00:06:00Z,8.69,
2A,2024-01-26T00:06:15Z,8.72,
2A,2024-01-26T00:06:30Z,8.7,
2A,2024-01-26T00:06:45Z,8.39,
2A,2024-01-26T00:07:00Z,8.36,
2A,2024-01-26T00:07:15Z,8.36,
2A,2024-01-26T00:07:30Z,8.35,
2A,2024-01-26T00:07:45Z,8.35,
2A,2024-01-26T00:08:00Z,8.34,
2A,2024-01-26T00:08:15Z,11.37,
2A,2024-01-26T00:08:30Z,8.36,
2A,2024-01-26T00:08:45Z,8.81,
2A,2024-01-26T00:09:00Z,8.81,
2A,2024-01-26T00:09:15Z,8.73,
2A,2024-01-26T00:09:30Z,8.809999999999999,
2A,2024-01-26T00:09:45Z,9.42,
2A,2024-01-26T00:10:00Z,9.41,
2A,2024-01-26T00:10:15Z,9.41,
2A,2024-01-26T00:10:30Z,9.39,
2A,2024-01-26T00:10:45Z,10.57,
2A,2024-01-26T00:11:00Z,13.08,
2A,2024-01-26T00:11:15Z,10.48,
2A,2024-01-26T00:11:30Z,9.7,
2A,2024-01-26T00:11:45Z,9.19,
2A,2024-01-26T00:12:00Z,9.16,
2A,2024-01-26T00:12:15Z,9.18,
2A,2024-01-26T00:12:30Z,9.15,
2A,2024-01-26T00:12:45Z,8.65,
2A,2024-01-26T00:13:00Z,8.64,
2A,2024-01-26T00:13:15Z,8.66,
2A,2024-01-26T00:13:30Z,8.26,
2A,2024-01-26T00:13:45Z,10.28,
2A,2024-01-26T00:14:00Z,11.11,
2A,2024-01-26T00:14:15Z,10.95,
2A,2024-01-26T00:14:30Z,11.55,
2A,2024-01-26T00:14:45Z,11.35,
2A,2024-01-26T00:15:00Z,11.3,
2A,2024-01-26T00:15:15Z,11.29,
2A,2024-01-26T00:15:30Z,11.33,
2A,2024-01-26T00:15:45Z,11.34,
2A,2024-01-26T00:16:00Z,11.34,
2A,2024-01-26T00:16:15Z,11.32,
2A,2024-01-26T00:16:30Z,11.78,
2A,2024-01-26T00:16:45Z,11.35,
2A,2024-01-26T00:17:00Z,11.34,
2A,2024-01-26T00:17:15Z,13.170000000000002,
2A,2024-01-26T00:17:30Z,12.989999999999998,
2A,2024-01-26T00:17:45Z,12.989999999999998,
2A,2024-01-26T00:18:00Z,12.87,
2A,2024-01-26T00:18:15Z,12.86,
2A,2024-01-26T00:18:30Z,12.85,
2A,2024-01-26T00:18:45Z,12.89,
2A,2024-01-26T00:19:00Z,12.89,
2A,2024-01-26T00:19:15Z,14.9,
2A,2024-01-26T00:19:30Z,12.9,
2A,2024-01-26T00:19:45Z,12.93,
2A,2024-01-26T00:20:00Z,12.88,
2A,2024-01-26T00:20:15Z,12.86,
2A,2024-01-26T00:20:30Z,12.86,
2A,2024-01-26T00:20:45Z,12.85,
2A,2024-01-26T00:21:00Z,12.91,
2A,2024-01-26T00:21:15Z,12.87,
2A,2024-01-26T00:21:30Z,13.3,
2A,2024-01-26T00:21:45Z,13.28,
2A,2024-01-26T00:22:00Z,17.47,
2A,2024-01-26T00:22:15Z,13.32,
2A,2024-01-26T00:22:30Z,13.260000000000002,
2A,2024-01-26T00:22:45Z,13.25,
2A,2024-01-26T00:23:00Z,13.23,
2A,2024-01-26T00:23:15Z,12.36,
2A,2024-01-26T00:23:30Z,15.06,
2A,2024-01-26T00:23:45Z,12.9,
2A,2024-01-26T00:24:00Z,12.94,
2A,2024-01-26T00:24:15Z,11.14,
