series,timestamp,value,label
2A,2024-03-22T00:00:00Z,20.5,
2A,2024-03-22T00:00:15Z,20.49,
2A,2024-03-22T00:00:30Z,19.56,
2A,2024-03-22T00:00:45Z,19.53,
2A,2024-03-22T00:01:00Z,18.61,
2A,2024-03-22T00:01:15Z,18.63,
2A,2024-03-22T00:01:30Z,18.59,
2A,2024-03-22T00:01:45Z,20.48,
2A,2024-03-22T00:02:00Z,20.48,
2A,2024-03-22T00:02:15Z,20.1,
2A,2024-03-22T00:02:30Z,20.68,
2A,2024-03-22T00:02:45Z,20.76,
2A,2024-03-22T00:03:00Z,20.74,
2A,2024-03-22T00:03:15Z,20.7,
2A,2024-03-22T00:03:30Z,21.88,
2A,2024-03-22T00:03:45Z,21.98,
2A,2024-03-22T00:04:00Z,21.94,
2A,2024-03-22T00:04:15Z,22.8,
2A,2024-03-22T00:04:30Z,22.43,
2A,2024-03-22T00:04:45Z,22.47,
2A,2024-03-22T00:05:00Z,22.47,
2A,2024-03-22T00:05:15Z,23.14,
2A,2024-03-22T00:05:30Z,23.1,
2A,2024-03-22T00:05:45Z,22.69,
2A,2024-03-22T00:06:00Z,22.66,
2A,2024-03-22T00:06:15Z,22.71,
2A,2024-03-22T00:06:30Z,23.93,
2A,2024-03-22T00:06:45Z,22.69,
2A,2024-03-22T00:07:00Z,22.21,
2A,2024-03-22T00:07:15Z,23.430000000000003,
2A,2024-03-22T00:07:30Z,22.51,
2A,2024-03-22T00:07:45Z,22.5,
2A,2024-03-22T00:08:00Z,22.12,
2A,2024-03-22T00:08:15Z,22.14,
2A,2024-03-22T00:08:30Z,22.540000000000003,
2A,2024-03-22T00:08:45Z,23.47,
2A,2024-03-22T00:09:00Z,22.54,
2A,2024-03-22T00:09:15Z,21.03,
2A,2024-03-22T00:09:30Z,20.24,
2A,2024-03-22T00:09:45Z,22.08,
2A,2024-03-22T00:10:00Z,21.97,
2A,2024-03-22T00:10:15Z,21.08,
2A,2024-03-22T00:10:30Z,21.76,
2A,2024-03-22T00:10:45Z,21.61,
2A,2024-03-22T00:11:00Z,21.55,
2A,2024-03-22T00:11:15Z,21.53,
2A,2024-03-22T00:11:30Z,21.16,
2A,2024-03-22T00:11:45Z,20.98,
2A,2024-03-22T00:12:00Z,21.77,
2A,2024-03-22T00:12:15Z,23.75,
2A,2024-03-22T00:12:30Z,21.81,
2A,2024-03-22T00:12:45Z,21.29,
2A,2024-03-22T00:13:00Z,20.9,
2A,2024-03-22T00:13:15Z,20.94,
2A,2024-03-22T00:13:30Z,20.92,
2A,2024-03-22T00:13:45Z,21.31,
2A,2024-03-22T00:14:00Z,21.31,
2A,2024-03-22T00:14:15Z,20.87,
2A,2024-03-22T00:14:30Z,20.45,
2A,2024-03-22T00:14:45Z,20.54,
2A,2024-03-22T00:15:00Z,20.46,
2A,2024-03-22T00:15:15Z,20.36,
2A,2024-03-22T00:15:30Z,20.34,
2A,2024-03-22T00:15:45Z,20.74,
2A,2024-03-22T00:16:00Z,20.71,
2A,2024-03-22T00:16:15Z,20.68,
2A,2024-03-22T00:16:30Z,20.2,
2A,2024-03-22T00:16:45Z,21.07,
2A,2024-03-22T00:17:00Z,18.49,
2A,2024-03-22T00:17:15Z,18.51,
