series,timestamp,value,label
2A,2024-03-27T00:00:00Z,11.34,
2A,2024-03-27T00:00:15Z,11.34,
2A,2024-03-27T00:00:30Z,11.37,
2A,2024-03-27T00:00:45Z,11.37,
2A,2024-03-27T00:01:00Z,11.78,
2A,2024-03-27T00:01:15Z,11.75,
2A,2024-03-27T00:01:30Z,11.79,
2A,2024-03-27T00:01:45Z,11.79,
2A,2024-03-27T00:02:00Z,12.69,
2A,2024-03-27T00:02:15Z,12.71,
2A,2024-03-27T00:02:30Z,12.72,
2A,2024-03-27T00:02:45Z,12.71,
2A,2024-03-27T00:03:00Z,12.7,
2A,2024-03-27T00:03:15Z,12.7,
2A,2024-03-27T00:03:30Z,12.740000000000002,
2A,2024-03-27T00:03:45Z,12.35,
2A,2024-03-27T00:04:00Z,12.3,
2A,2024-03-27T00:04:15Z,12.31,
2A,2024-03-27T00:04:30Z,12.25,
2A,2024-03-27T00:04:45Z,12.27,
2A,2024-03-27T00:05:00Z,12.23,
2A,2024-03-27T00:05:15Z,12.48,
2A,2024-03-27T00:05:30Z,12.5,
2A,2024-03-27T00:05:45Z,12.48,
2A,2024-03-27T00:06:00Z,12.48,
2A,2024-03-27T00:06:15Z,12.46,
2A,2024-03-27T00:06:30Z,12.47,
2A,2024-03-27T00:06:45Z,12.43,
2A,2024-03-27T00:07:00Z,12.38,
2A,2024-03-27T00:07:15Z,11.06,
2A,2024-03-27T00:07:30Z,11.09,
2A,2024-03-27T00:07:45Z,11.06,
2A,2024-03-27T00:08:00Z,11.04,
2A,2024-03-27T00:08:15Z,11.04,
2A,2024-03-27T00:08:30Z,11.07,
2A,2024-03-27T00:08:45Z,11.04,
2A,2024-03-27T00:09:00Z,11.04,
2A,2024-03-27T00:09:15Z,11.03,
2A,2024-03-27T00:09:30Z,11.07,
2A,2024-03-27T00:09:45Z,11.03,
2A,2024-03-27T00:10:00Z,11.59,
2A,2024-03-27T00:10:15Z,12.38,
2A,2024-03-27T00:10:30Z,12.970000000000002,
2A,2024-03-27T00:10:45Z,12.9,
2A,2024-03-27T00:11:00Z,12.84,
2A,2024-03-27T00:11:15Z,12.84,
2A,2024-03-27T00:11:30Z,12.87,
2A,2024-03-27T00:11:45Z,12.91,
2A,2024-03-27T00:12:00Z,12.35,
2A,2024-03-27T00:12:15Z,12.33,
2A,2024-03-27T00:12:30Z,14.22,
2A,2024-03-27T00:12:45Z,14.45,
2A,2024-03-27T00:13:00Z,14.36,
2A,2024-03-27T00:13:15Z,16.45,
2A,2024-03-27T00:13:30Z,16.52,
2A,2024-03-27T00:13:45Z,16.53,
2A,2024-03-27T00:14:00Z,16.490000000000002,
