series,timestamp,value,label
6A,2024-03-22T00:00:00Z,28.4,
6A,2024-03-22T00:00:15Z,28.33,
6A,2024-03-22T00:00:30Z,28.75,
6A,2024-03-22T00:00:45Z,29.14,
6A,2024-03-22T00:01:00Z,28.67,
6A,2024-03-22T00:01:15Z,28.63,
6A,2024-03-22T00:01:30Z,28.5,
6A,2024-03-22T00:01:45Z,28.66,
6A,2024-03-22T00:02:00Z,28.71,
6A,2024-03-22T00:02:15Z,28.85,
6A,2024-03-22T00:02:30Z,29.21,
6A,2024-03-22T00:02:45Z,29.26,
6A,2024-03-22T00:03:00Z,28.81,
6A,2024-03-22T00:03:15Z,28.72,
6A,2024-03-22T00:03:30Z,28.58,
6A,2024-03-22T00:03:45Z,25.08,
6A,2024-03-22T00:04:00Z,25.06,
6A,2024-03-22T00:04:15Z,24.51,
6A,2024-03-22T00:04:30Z,24.56,
6A,2024-03-22T00:04:45Z,24.57,
6A,2024-03-22T00:05:00Z,24.91,
6A,2024-03-22T00:05:15Z,25.4,
6A,2024-03-22T00:05:30Z,25.69,
6A,2024-03-22T00:05:45Z,25.62,
6A,2024-03-22T00:06:00Z,26.86,
6A,2024-03-22T00:06:15Z,26.09,
6A,2024-03-22T00:06:30Z,25.63,
6A,2024-03-22T00:06:45Z,25.59,
6A,2024-03-22T00:07:00Z,25.26,
6A,2024-03-22T00:07:15Z,24.58,
6A,2024-03-22T00:07:30Z,24.58,
6A,2024-03-22T00:07:45Z,25.1,
6A,2024-03-22T00:08:00Z,25.0,
6A,2024-03-22T00:08:15Z,25.16,
6A,2024-03-22T00:08:30Z,25.130000000000003,
6A,2024-03-22T00:08:45Z,25.04,
6A,2024-03-22T00:09:00Z,25.09,
6A,2024-03-22T00:09:15Z,24.58,
6A,2024-03-22T00:09:30Z,24.67,
6A,2024-03-22T00:09:45Z,24.92,
6A,2024-03-22T00:10:00Z,24.77,
6A,2024-03-22T00:10:15Z,24.700000000000003,
6A,2024-03-22T00:10:30Z,24.85,
6A,2024-03-22T00:10:45Z,24.82,
6A,2024-03-22T00:11:00Z,24.59,
6A,2024-03-22T00:11:15Z,24.71,
6A,2024-03-22T00:11:30Z,24.74,
6A,2024-03-22T00:11:45Z,24.69,
6A,2024-03-22T00:12:00Z,24.74,
6A,2024-03-22T00:12:15Z,24.83,
6A,2024-03-22T00:12:30Z,24.89,
6A,2024-03-22T00:12:45Z,24.77,
6A,2024-03-22T00:13:00Z,24.77,
6A,2024-03-22T00:13:15Z,24.8,
6A,2024-03-22T00:13:30Z,24.85,
6A,2024-03-22T00:13:45Z,24.96,
6A,2024-03-22T00:14:00Z,25.01,
6A,2024-03-22T00:14:15Z,24.91,
6A,2024-03-22T00:14:30Z,24.97,
6A,2024-03-22T00:14:45Z,25.17,
6A,2024-03-22T00:15:00Z,25.66,
6A,2024-03-22T00:15:15Z,25.59,
6A,2024-03-22T00:15:30Z,25.69,
6A,2024-03-22T00:15:45Z,25.55,
6A,2024-03-22T00:16:00Z,25.39,
6A,2024-03-22T00:16:15Z,25.32,
6A,2024-03-22T00:16:30Z,25.37,
6A,2024-03-22T00:16:45Z,29.14,
6A,2024-03-22T00:17:00Z,28.9,
6A,2024-03-22T00:17:15Z,28.97,
6A,2024-03-22T00:17:30Z,29.07,
6A,2024-03-22T00:17:45Z,28.95,
6A,2024-03-22T00:18:00Z,28.94,
6A,2024-03-22T00:18:15Z,29.46,
6A,2024-03-22T00:18:30Z,29.53,
6A,2024-03-22T00:18:45Z,29.65,
6A,2024-03-22T00:19:00Z,29.74,
6A,2024-03-22T00:19:15Z,29.65,
6A,2024-03-22T00:19:30Z,29.64,
6A,2024-03-22T00:19:45Z,29.57,
6A,2024-03-22T00:20:00Z,30.040000000000003,
6A,2024-03-22T00:20:15Z,29.79,
6A,2024-03-22T00:20:30Z,29.64,
6A,2024-03-22T00:20:45Z,29.6,
6A,2024-03-22T00:21:00Z,29.04,
6A,2024-03-22T00:21:15Z,29.49,
6A,2024-03-22T00:21:30Z,29.32,
6A,2024-03-22T00:21:45Z,29.34,
6A,2024-03-22T00:22:00Z,29.36,
6A,2024-03-22T00:22:15Z,29.71,
6A,2024-03-22T00:22:30Z,29.67,
6A,2024-03-22T00:22:45Z,29.23,
6A,2024-03-22T00:23:00Z,29.11,
6A,2024-03-22T00:23:15Z,28.97,
6A,2024-03-22T00:23:30Z,29.02,
6A,2024-03-22T00:23:45Z,29.05,
6A,2024-03-22T00:24:00Z,29.0,
6A,2024-03-22T00:24:15Z,28.99,
6A,2024-03-22T00:24:30Z,28.95,
6A,2024-03-22T00:24:45Z,29.129999999999995,
6A,2024-03-22T00:25:00Z,28.99,
6A,2024-03-22T00:25:15Z,29.1,
6A,2024-03-22T00:25:30Z,28.99,
6A,2024-03-22T00:25:45Z,29.020000000000003,
6A,2024-03-22T00:26:00Z,28.99,
6A,2024-03-22T00:26:15Z,29.1,
6A,2024-03-22T00:26:30Z,29.58,
6A,2024-03-22T00:26:45Z,29.47,
6A,2024-03-22T00:27:00Z,29.37,
6A,2024-03-22T00:27:15Z,29.48,
6A,2024-03-22T00:27:30Z,29.41,
6A,2024-03-22T00:27:45Z,30.43,
6A,2024-03-22T00:28:00Z,29.87,
6A,2024-03-22T00:28:15Z,30.03,
6A,2024-03-22T00:28:30Z,30.1,
6A,2024-03-22T00:28:45Z,29.86,
6A,2024-03-22T00:29:00Z,29.87,
6A,2024-03-22T00:29:15Z,29.91,
6A,2024-03-22T00:29:30Z,29.380000000000003,
6A,2024-03-22T00:29:45Z,29.44,
6A,2024-03-22T00:30:00Z,29.27,
6A,2024-03-22T00:30:15Z,29.25,
6A,2024-03-22T00:30:30Z,29.27,
6A,2024-03-22T00:30:45Z,28.8,
6A,2024-03-22T00:31:00Z,28.73,
6A,2024-03-22T00:31:15Z,28.7,
6A,2024-03-22T00:31:30Z,29.33,
6A,2024-03-22T00:31:45Z,28.92,
6A,2024-03-22T00:32:00Z,29.13,
6A,2024-03-22T00:32:15Z,29.09,
6A,2024-03-22T00:32:30Z,29.11,
6A,2024-03-22T00:32:45Z,28.950000000000003,
6A,2024-03-22T00:33:00Z,28.91,
6A,2024-03-22T00:33:15Z,29.29,
6A,2024-03-22T00:33:30Z,29.33,
6A,2024-03-22T00:33:45Z,29.37,
6A,2024-03-22T00:34:00Z,29.39,
6A,2024-03-22T00:34:15Z,29.380000000000003,
6A,2024-03-22T00:34:30Z,28.94,
6A,2024-03-22T00:34:45Z,28.98,
6A,2024-03-22T00:35:00Z,29.1,
6A,2024-03-22T00:35:15Z,29.2,
6A,2024-03-22T00:35:30Z,29.14,
6A,2024-03-22T00:35:45Z,29.32,
6A,2024-03-22T00:36:00Z,29.230000000000004,
6A,2024-03-22T00:36:15Z,29.870000000000005,
6A,2024-03-22T00:36:30Z,29.77,
6A,2024-03-22T00:36:45Z,29.910000000000004,
6A,2024-03-22T00:37:00Z,29.81,
6A,2024-03-22T00:37:15Z,29.71,
6A,2024-03-22T00:37:30Z,29.29,
6A,2024-03-22T00:37:45Z,29.36,
6A,2024-03-22T00:38:00Z,29.53,
6A,2024-03-22T00:38:15Z,28.61,
6A,2024-03-22T00:38:30Z,28.630000000000003,
6A,2024-03-22T00:38:45Z,28.63,
6A,2024-03-22T00:39:00Z,28.43,
6A,2024-03-22T00:39:15Z,28.42,
6A,2024-03-22T00:39:30Z,28.38,
6A,2024-03-22T00:39:45Z,28.68,
6A,2024-03-22T00:40:00Z,29.45,
6A,2024-03-22T00:40:15Z,29.53,
6A,2024-03-22T00:40:30Z,29.37,
6A,2024-03-22T00:40:45Z,29.410000000000004,
6A,2024-03-22T00:41:00Z,29.28,
6A,2024-03-22T00:41:15Z,29.23,
6A,2024-03-22T00:41:30Z,28.66,
6A,2024-03-22T00:41:45Z,25.680000000000003,
6A,2024-03-22T00:42:00Z,25.52,
6A,2024-03-22T00:42:15Z,25.62,
6A,2024-03-22T00:42:30Z,26.12,
6A,2024-03-22T00:42:45Z,25.52,
6A,2024-03-22T00:43:00Z,25.48,
6A,2024-03-22T00:43:15Z,25.49,
6A,2024-03-22T00:43:30Z,25.55,
6A,2024-03-22T00:43:45Z,25.550000000000004,
6A,2024-03-22T00:44:00Z,25.42,
6A,2024-03-22T00:44:15Z,25.78,
6A,2024-03-22T00:44:30Z,25.25,
6A,2024-03-22T00:44:45Z,24.72,
6A,2024-03-22T00:45:00Z,24.77,
6A,2024-03-22T00:45:15Z,24.660000000000004,
6A,2024-03-22T00:45:30Z,24.98,
6A,2024-03-22T00:45:45Z,24.68,
6A,2024-03-22T00:46:00Z,25.200000000000003,
6A,2024-03-22T00:46:15Z,25.17,
6A,2024-03-22T00:46:30Z,25.230000000000004,
6A,2024-03-22T00:46:45Z,25.19,
6A,2024-03-22T00:47:00Z,25.11,
6A,2024-03-22T00:47:16Z,25.03,
6A,2024-03-22T00:47:30Z,24.99,
6A,2024-03-22T00:47:45Z,24.950000000000003,
6A,2024-03-22T00:48:00Z,24.76,
6A,2024-03-22T00:48:15Z,24.85,
6A,2024-03-22T00:48:30Z,24.83,
6A,2024-03-22T00:48:45Z,24.8,
6A,2024-03-22T00:49:00Z,24.99,
6A,2024-03-22T00:49:15Z,24.47,
6A,2024-03-22T00:49:30Z,24.48,
6A,2024-03-22T00:49:45Z,24.46,
6A,2024-03-22T00:50:00Z,24.380000000000003,
6A,2024-03-22T00:50:15Z,24.41,
6A,2024-03-22T00:50:30Z,24.48,
6A,2024-03-22T00:50:45Z,24.46,
6A,2024-03-22T00:51:00Z,24.47,
6A,2024-03-22T00:51:15Z,24.5,
6A,2024-03-22T00:51:30Z,25.01,
6A,2024-03-22T00:51:45Z,25.16,
6A,2024-03-22T00:52:00Z,25.04,
6A,2024-03-22T00:52:15Z,24.880000000000003,
6A,2024-03-22T00:52:30Z,24.97,
6A,2024-03-22T00:52:45Z,25.24,
6A,2024-03-22T00:53:00Z,25.22,
6A,2024-03-22T00:53:15Z,24.65,
6A,2024-03-22T00:53:30Z,24.82,
6A,2024-03-22T00:53:45Z,24.770000000000003,
6A,2024-03-22T00:54:00Z,24.73,
6A,2024-03-22T00:54:15Z,25.25,
6A,2024-03-22T00:54:30Z,25.22,
6A,2024-03-22T00:54:45Z,25.700000000000003,
6A,2024-03-22T00:55:00Z,25.73,
6A,2024-03-22T00:55:15Z,29.22,
6A,2024-03-22T00:55:30Z,28.74,
6A,2024-03-22T00:55:45Z,28.8,
6A,2024-03-22T00:56:00Z,28.92,
6A,2024-03-22T00:56:15Z,28.37,
6A,2024-03-22T00:56:30Z,28.4,
6A,2024-03-22T00:56:45Z,28.74,
6A,2024-03-22T00:57:00Z,28.74,
6A,2024-03-22T00:57:15Z,28.81,
6A,2024-03-22T00:57:30Z,28.81,
6A,2024-03-22T00:57:45Z,28.770000000000003,
6A,2024-03-22T00:58:00Z,28.3,
6A,2024-03-22T00:58:15Z,28.41,
6A,2024-03-22T00:58:30Z,28.97,
6A,2024-03-22T00:58:45Z,28.8,
6A,2024-03-22T00:59:00Z,28.72,
6A,2024-03-22T00:59:15Z,28.75,
6A,2024-03-22T00:59:30Z,29.06,
6A,2024-03-22T00:59:45Z,29.67,
6A,2024-03-22T01:00:00Z,30.09,
6A,2024-03-22T01:00:15Z,29.770000000000003,
6A,2024-03-22T01:00:30Z,48.040000000000006,
6A,2024-03-22T01:00:45Z,46.13,
6A,2024-03-22T01:01:00Z,46.67,
6A,2024-03-22T01:01:15Z,45.69,
6A,2024-03-22T01:01:30Z,45.91,
6A,2024-03-22T01:01:45Z,46.54,
6A,2024-03-22T01:02:00Z,46.47,
6A,2024-03-22T01:02:15Z,46.74,
6A,2024-03-22T01:02:30Z,46.58,
6A,2024-03-22T01:02:45Z,46.68,
6A,2024-03-22T01:03:00Z,46.46,
6A,2024-03-22T01:03:15Z,46.77,
6A,2024-03-22T01:03:30Z,46.760000000000005,
6A,2024-03-22T01:03:45Z,46.08,
6A,2024-03-22T01:04:00Z,46.010000000000005,
6A,2024-03-22T01:04:15Z,46.2,
6A,2024-03-22T01:04:30Z,46.24,
6A,2024-03-22T01:04:45Z,46.540000000000006,
6A,2024-03-22T01:05:00Z,46.44,
6A,2024-03-22T01:05:15Z,47.02,
6A,2024-03-22T01:05:30Z,47.010000000000005,
6A,2024-03-22T01:05:45Z,46.94,
6A,2024-03-22T01:06:00Z,47.2,
6A,2024-03-22T01:06:15Z,47.29,
6A,2024-03-22T01:06:30Z,47.25,
6A,2024-03-22T01:06:45Z,47.09,
6A,2024-03-22T01:07:00Z,47.0,
6A,2024-03-22T01:07:15Z,47.52,
6A,2024-03-22T01:07:30Z,47.59,
6A,2024-03-22T01:07:45Z,48.120000000000005,
6A,2024-03-22T01:08:00Z,48.54,
6A,2024-03-22T01:08:15Z,48.41,
6A,2024-03-22T01:08:30Z,48.8,
6A,2024-03-22T01:08:45Z,48.57,
6A,2024-03-22T01:09:00Z,48.47,
6A,2024-03-22T01:09:15Z,47.93,
6A,2024-03-22T01:09:30Z,47.96,
6A,2024-03-22T01:09:45Z,47.75,
6A,2024-03-22T01:10:00Z,47.21,
6A,2024-03-22T01:10:15Z,47.77,
6A,2024-03-22T01:10:30Z,47.7,
6A,2024-03-22T01:10:45Z,47.66,
6A,2024-03-22T01:11:00Z,47.17,
6A,2024-03-22T01:11:15Z,47.06,
6A,2024-03-22T01:11:30Z,47.03,
6A,2024-03-22T01:11:45Z,47.53,
6A,2024-03-22T01:12:00Z,47.54,
6A,2024-03-22T01:12:15Z,47.67,
6A,2024-03-22T01:12:30Z,47.91,
6A,2024-03-22T01:12:45Z,47.92,
6A,2024-03-22T01:13:00Z,48.22,
6A,2024-03-22T01:13:15Z,47.72,
6A,2024-03-22T01:13:30Z,48.19,
6A,2024-03-22T01:13:45Z,48.34,
6A,2024-03-22T01:14:00Z,48.33,
6A,2024-03-22T01:14:15Z,48.27,
6A,2024-03-22T01:14:30Z,48.3,
6A,2024-03-22T01:14:45Z,48.25,
6A,2024-03-22T01:15:00Z,48.23,
6A,2024-03-22T01:15:15Z,47.64,
6A,2024-03-22T01:15:30Z,47.55,
6A,2024-03-22T01:15:45Z,47.55,
6A,2024-03-22T01:16:00Z,47.48,
6A,2024-03-22T01:16:15Z,47.3,
6A,2024-03-22T01:16:30Z,47.38,
6A,2024-03-22T01:16:45Z,47.2,
6A,2024-03-22T01:17:00Z,47.71,
6A,2024-03-22T01:17:15Z,47.83,
6A,2024-03-22T01:17:30Z,47.79,
6A,2024-03-22T01:17:45Z,47.83,
6A,2024-03-22T01:18:00Z,47.370000000000005,
6A,2024-03-22T01:18:15Z,47.66,
6A,2024-03-22T01:18:30Z,47.81,
6A,2024-03-22T01:18:45Z,47.73,
6A,2024-03-22T01:19:00Z,44.15,
6A,2024-03-22T01:19:15Z,44.13,
6A,2024-03-22T01:19:30Z,44.11,
6A,2024-03-22T01:19:45Z,44.11,
6A,2024-03-22T01:20:00Z,43.81,
6A,2024-03-22T01:20:15Z,43.59,
6A,2024-03-22T01:20:30Z,43.69,
6A,2024-03-22T01:20:45Z,43.59,
6A,2024-03-22T01:21:00Z,43.620000000000005,
6A,2024-03-22T01:21:15Z,43.58,
6A,2024-03-22T01:21:30Z,43.58,
6A,2024-03-22T01:21:45Z,43.54,
6A,2024-03-22T01:22:00Z,43.48,
6A,2024-03-22T01:22:15Z,43.52,
6A,2024-03-22T01:22:30Z,43.83,
6A,2024-03-22T01:22:45Z,43.77,
6A,2024-03-22T01:23:00Z,41.39,
6A,2024-03-22T01:23:15Z,41.24,
